"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010168","GO:0010168","ER body","1/32","12/25052",0.0152242079608924,0.0480020976972126,0.0252642619459014,"ML3",1
"GO:0099503","GO:0099503","secretory vesicle","2/32","173/25052",0.0205320855969684,0.0480020976972126,0.0252642619459014,"AT-BETA-AMY/ML3",2
"GO:0000325","GO:0000325","plant-type vacuole","2/32","177/25052",0.0214276359794523,0.0480020976972126,0.0252642619459014,"AtSWEET17/ML3",2
"GO:0009986","GO:0009986","cell surface","1/32","19/25052",0.0240010488486063,0.0480020976972126,0.0252642619459014,"ANN3",1
