"","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","gene_ID"
"Chir01Ox-b07200.2",0,0.477495476579753,0.364,0.004,0,"Chir01Ox-b07200.2"
"Chir01Ox-b17020.2",0,1.80537161729182,0.636,0.004,0,"Chir01Ox-b17020.2"
"Chir01Ox-b44130.2",0,0.268105742580106,0.225,0.004,0,"Chir01Ox-b44130.2"
"Chir05Ox-b21810.2",0,0.375336007879908,0.258,0.004,0,"Chir05Ox-b21810.2"
"Chir01Ox-b21290.2",1.85281950561473e-244,0.649406646648466,0.185,0.004,3.64264314803856e-240,"Chir01Ox-b21290.2"
"Chir01Ox-b32160.2",0,1.33991893424007,0.808,0.005,0,"Chir01Ox-b32160.2"
"Chir02Ox-b17620.2",0,1.50416517717941,0.278,0.005,0,"Chir02Ox-b17620.2"
"Chir06Ox-b32010.2",0,0.426588778325671,0.311,0.005,0,"Chir06Ox-b32010.2"
"Chir07Ox-b08860.2",0,0.575637214908355,0.457,0.005,0,"Chir07Ox-b08860.2"
"Chir03Ox-b23540.2",9.17710540075561e-225,0.478686328150188,0.205,0.005,1.80421892178855e-220,"Chir03Ox-b23540.2"
"Chir03Ox-b06360.2",0,0.897285887013389,0.616,0.006,0,"Chir03Ox-b06360.2"
"Chir03Ox-b24280.2",0,1.68978636878679,0.53,0.006,0,"Chir03Ox-b24280.2"
"Chir07Ox-b34180.2",4.04668546771716e-273,0.653510073842515,0.258,0.006,7.95578362953195e-269,"Chir07Ox-b34180.2"
"Chir08Ox-b22700.2",1.72132419986555e-236,0.442510941038719,0.225,0.006,3.38412337693567e-232,"Chir08Ox-b22700.2"
"Chir01Ox-b02960.2",2.98529737908876e-206,0.458824613242662,0.212,0.006,5.8690946472885e-202,"Chir01Ox-b02960.2"
"Chir03Ox-b29700.2",3.60345015219754e-158,0.25703343518574,0.185,0.006,7.08438299922036e-154,"Chir03Ox-b29700.2"
"Chir04Ox-b19970.2",0,0.546011822120979,0.377,0.007,0,"Chir04Ox-b19970.2"
"Chir05Ox-b04350.2",0,1.28624652355145,0.444,0.007,0,"Chir05Ox-b04350.2"
"Chir03Ox-b05410.2",6.78128082094784e-188,0.272193488294734,0.219,0.007,1.33319980939834e-183,"Chir03Ox-b05410.2"
"Chir01Ox-b26060.2",6.43029258450967e-132,0.297542489337279,0.179,0.007,1.2641955221146e-127,"Chir01Ox-b26060.2"
"Chir06Ox-b20290.2",2.05066672239594e-112,0.274702018901403,0.172,0.007,4.03161077623041e-108,"Chir06Ox-b20290.2"
"Chir07Ox-b10380.2",5.5729428794685e-82,0.262398229115153,0.139,0.007,1.09564057010351e-77,"Chir07Ox-b10380.2"
"Chir08Ox-b21640.2",1.83408873763034e-54,1.47770681853045,0.113,0.007,3.60581845818126e-50,"Chir08Ox-b21640.2"
"Chir04Ox-b09450.2",0,0.811036997599272,0.344,0.008,0,"Chir04Ox-b09450.2"
"Chir05Ox-b23410.2",1.06979371702123e-281,0.976135491317027,0.285,0.008,2.10321444766373e-277,"Chir05Ox-b23410.2"
"Chir01Ox-b01210.2",3.52443424839921e-165,1.11992778226434,0.219,0.008,6.92903773235285e-161,"Chir01Ox-b01210.2"
"Chir04Ox-b29930.2",6.34594346341099e-78,0.72552760858629,0.152,0.008,1.2476124849066e-73,"Chir04Ox-b29930.2"
"Chir06Ox-b11570.2",8.91838964584742e-65,0.342762376973032,0.132,0.008,1.7533554043736e-60,"Chir06Ox-b11570.2"
"Chir04Ox-b28800.2",0,0.853029207361519,0.51,0.009,0,"Chir04Ox-b28800.2"
"Chir08Ox-b11790.2",1.42846105979086e-172,0.713739387254987,0.232,0.009,2.80835444354884e-168,"Chir08Ox-b11790.2"
"Chir01Ox-b43330.2",2.02428288807327e-243,0.302468720889978,0.298,0.01,3.97974015795204e-239,"Chir01Ox-b43330.2"
"Chir07Ox-b14910.2",5.69599195591394e-102,0.863674768166407,0.185,0.01,1.11983201853268e-97,"Chir07Ox-b14910.2"
"Chir01Ox-b28460.2",8.51583697374929e-62,0.331117653465788,0.146,0.01,1.67421354903911e-57,"Chir01Ox-b28460.2"
"Chir01Ox-b24670.2",0,1.31388027758687,0.748,0.011,0,"Chir01Ox-b24670.2"
"Chir06Ox-b36690.2",0,0.781347993553918,0.51,0.012,0,"Chir06Ox-b36690.2"
"Chir08Ox-b05500.2",3.01553100775575e-122,0.680252419575243,0.232,0.012,5.92853396124781e-118,"Chir08Ox-b05500.2"
"Chir07Ox-b15170.2",0,4.67437794852428,0.49,0.013,0,"Chir07Ox-b15170.2"
"Chir04Ox-b06800.2",3.51697419353271e-123,0.31727526095416,0.238,0.013,6.91437126448531e-119,"Chir04Ox-b06800.2"
"Chir04Ox-b18740.2",1.13268508946854e-99,0.34940604603647,0.212,0.013,2.22685888589515e-95,"Chir04Ox-b18740.2"
"Chir02Ox-b10280.2",4.09845719174299e-97,0.869674216019857,0.212,0.013,8.05756683896672e-93,"Chir02Ox-b10280.2"
"Chir02Ox-b25590.2",2.1951031385072e-40,0.79003854621216,0.139,0.013,4.31557277030515e-36,"Chir02Ox-b25590.2"
"Chir03Ox-b10100.2",1.59026557394509e-39,0.388273359065623,0.139,0.013,3.12646211837605e-35,"Chir03Ox-b10100.2"
"Chir06Ox-b00520.2",0,1.09778833566758,0.57,0.014,0,"Chir06Ox-b00520.2"
"Chir07Ox-b15600.2",0,0.811732523013966,0.649,0.014,0,"Chir07Ox-b15600.2"
"Chir02Ox-b02010.2",3.67626237724821e-148,0.402736361219101,0.272,0.014,7.22753183366999e-144,"Chir02Ox-b02010.2"
"Chir01Ox-b01500.2",1.98032540699574e-46,0.318415630563136,0.152,0.014,3.89331975015363e-42,"Chir01Ox-b01500.2"
"Chir04Ox-b11110.2",2.21414526863033e-30,0.448208991385679,0.126,0.014,4.35300959812722e-26,"Chir04Ox-b11110.2"
"Chir08Ox-b29340.2",1.92247568151527e-59,0.269456400164975,0.179,0.015,3.77958718985902e-55,"Chir08Ox-b29340.2"
"Chir07Ox-b37240.2",4.84569757375459e-53,0.987815147070793,0.172,0.015,9.52664143000153e-49,"Chir07Ox-b37240.2"
"Chir01Ox-b03210.2",0,2.8213009553895,0.477,0.016,0,"Chir01Ox-b03210.2"
"Chir03Ox-b30540.2",2.41343286066901e-239,1.20380002234844,0.364,0.016,4.74480900407527e-235,"Chir03Ox-b30540.2"
"Chir06Ox-b30860.2",3.86802360083013e-59,0.289886105442352,0.185,0.016,7.60453439923204e-55,"Chir06Ox-b30860.2"
"Chir01Ox-b11730.2",0,4.84525920259362,0.967,0.017,0,"Chir01Ox-b11730.2"
"Chir07Ox-b08600.2",1.0259355739648e-59,0.708226957400004,0.192,0.017,2.0169893384148e-55,"Chir07Ox-b08600.2"
"Chir01Ox-b27220.2",0,3.64043031981402,0.49,0.018,0,"Chir01Ox-b27220.2"
"Chir08Ox-b09940.2",7.62143826096031e-134,0.952269943389002,0.291,0.018,1.4983747621048e-129,"Chir08Ox-b09940.2"
"Chir01Ox-b10460.2",1.04870707066994e-197,0.520312920299279,0.364,0.019,2.06175810093711e-193,"Chir01Ox-b10460.2"
"Chir07Ox-b25010.2",3.34013874211228e-118,0.840738802842136,0.285,0.019,6.56671276699273e-114,"Chir07Ox-b25010.2"
"Chir05Ox-b04970.2",1.48563354820238e-68,0.580566960054235,0.219,0.019,2.92075555576587e-64,"Chir05Ox-b04970.2"
"Chir01Ox-b01970.2",6.3007321111256e-32,0.689337556712715,0.152,0.019,1.23872393304729e-27,"Chir01Ox-b01970.2"
"Chir08Ox-b30160.2",0,1.8358684594411,0.523,0.02,0,"Chir08Ox-b30160.2"
"Chir04Ox-b21940.2",5.11807839061675e-111,0.80842788003267,0.285,0.02,1.00621421159525e-106,"Chir04Ox-b21940.2"
"Chir03Ox-b10200.2",0,1.24869459311922,0.689,0.021,0,"Chir03Ox-b10200.2"
"Chir06Ox-b23450.2",1.78348151733166e-231,0.61501350798329,0.417,0.021,3.50632466307405e-227,"Chir06Ox-b23450.2"
"Chir07Ox-b01700.2",3.1594915741926e-113,1.55434095194311,0.291,0.021,6.21156043486266e-109,"Chir07Ox-b01700.2"
"Chir04Ox-b13790.2",1.11467995303577e-18,0.260027305707981,0.126,0.021,2.19146078766833e-14,"Chir04Ox-b13790.2"
"Chir03Ox-b05340.2",2.60262171521658e-180,0.997215436571673,0.377,0.022,5.11675429211579e-176,"Chir03Ox-b05340.2"
"Chir04Ox-b11570.2",6.6719219766837e-147,1.09071353960763,0.338,0.022,1.31169986061602e-142,"Chir04Ox-b11570.2"
"Chir08Ox-b03180.2",1.06525071841373e-71,0.624261048103993,0.238,0.022,2.0942829124014e-67,"Chir08Ox-b03180.2"
"Chir08Ox-b30230.2",2.17614595314186e-45,0.304222276985225,0.192,0.022,4.27830294387689e-41,"Chir08Ox-b30230.2"
"Chir03Ox-b14380.2",0,1.63680348865514,0.715,0.023,0,"Chir03Ox-b14380.2"
"Chir08Ox-b01480.2",1.14396731086076e-115,0.315644960664462,0.311,0.023,2.24903973315226e-111,"Chir08Ox-b01480.2"
"Chir06Ox-b23150.2",5.91567931438704e-93,0.31985654716667,0.278,0.023,1.16302255320849e-88,"Chir06Ox-b23150.2"
"Chir01Ox-b21170.2",1.81030185286526e-19,0.306368274420895,0.132,0.023,3.55905344273311e-15,"Chir01Ox-b21170.2"
"Chir03Ox-b17460.2",4.51368216518394e-195,0.773536024655689,0.404,0.024,8.87389913675163e-191,"Chir03Ox-b17460.2"
"Chir08Ox-b30170.2",2.96900258573126e-116,3.80689609849404,0.318,0.025,5.83705908354765e-112,"Chir08Ox-b30170.2"
"Chir06Ox-b05400.2",2.44030629368733e-53,0.299165935465146,0.225,0.026,4.7976421733893e-49,"Chir06Ox-b05400.2"
"Chir01Ox-b25740.2",6.70212891732673e-190,0.710842694166452,0.424,0.027,1.31763854514643e-185,"Chir01Ox-b25740.2"
"Chir06Ox-b23040.2",6.03325955647393e-16,0.323806240547332,0.132,0.027,1.18613882880278e-11,"Chir06Ox-b23040.2"
"Chir08Ox-b08530.2",3.46731517978983e-115,0.368568256407467,0.338,0.028,6.81674164346681e-111,"Chir08Ox-b08530.2"
"Chir05Ox-b26380.2",6.55712111065261e-49,0.814276782814218,0.232,0.029,1.2891300103543e-44,"Chir05Ox-b26380.2"
"Chir05Ox-b12230.2",0,2.72144028027362,0.834,0.03,0,"Chir05Ox-b12230.2"
"Chir08Ox-b02700.2",2.41797530338663e-29,1.05197412765001,0.185,0.03,4.75373944645811e-25,"Chir08Ox-b02700.2"
"Chir02Ox-b03030.2",1.37931983828581e-15,0.618484268738773,0.139,0.03,2.71174280206991e-11,"Chir02Ox-b03030.2"
"Chir04Ox-b09930.2",0,2.43322917232746,0.788,0.031,0,"Chir04Ox-b09930.2"
"Chir06Ox-b30840.2",1.203185613344e-109,0.747448334919101,0.344,0.031,2.36546291583431e-105,"Chir06Ox-b30840.2"
"Chir04Ox-b30970.2",3.96390641252331e-57,0.270689734149249,0.258,0.031,7.79304000702083e-53,"Chir04Ox-b30970.2"
"Chir04Ox-b16480.2",1.43768047213736e-23,0.391916328468903,0.172,0.031,2.82647980822205e-19,"Chir04Ox-b16480.2"
"Chir01Ox-b02560.2",3.12718164014285e-47,0.547216286581482,0.238,0.032,6.14803910452084e-43,"Chir01Ox-b02560.2"
"Chir04Ox-b02220.2",6.93113389432081e-116,0.432939038920078,0.371,0.033,1.36266092362347e-111,"Chir04Ox-b02220.2"
"Chir05Ox-b08380.2",6.67311144624313e-108,0.721384817124643,0.358,0.033,1.3119337103314e-103,"Chir05Ox-b08380.2"
"Chir03Ox-b14230.2",2.37310008052587e-50,0.470474457118193,0.252,0.033,4.66551475831386e-46,"Chir03Ox-b14230.2"
"Chir02Ox-b16410.2",1.41222915087864e-19,0.729894948359975,0.166,0.033,2.7764425106274e-15,"Chir02Ox-b16410.2"
"Chir08Ox-b14980.2",8.12496240841625e-137,0.656031415139693,0.404,0.034,1.59736760949463e-132,"Chir08Ox-b14980.2"
"Chir05Ox-b01620.2",1.5091027655557e-92,0.298725394624349,0.338,0.034,2.9668960370825e-88,"Chir05Ox-b01620.2"
"Chir03Ox-b00630.2",3.61105126285126e-169,0.462483039991263,0.457,0.035,7.09932678276558e-165,"Chir03Ox-b00630.2"
"Chir01Ox-b04070.2",6.76615010643354e-25,0.34199330342824,0.185,0.035,1.33022511092483e-20,"Chir01Ox-b04070.2"
"Chir06Ox-b02990.2",2.18195673958267e-08,0.359480264740774,0.119,0.035,0.000428972695001953,"Chir06Ox-b02990.2"
"Chir03Ox-b20250.2",4.04787893921349e-106,0.66141966652087,0.371,0.036,7.95812999449372e-102,"Chir03Ox-b20250.2"
"Chir07Ox-b10880.2",2.35707993880524e-19,0.33445145197541,0.172,0.036,4.6340191596911e-15,"Chir07Ox-b10880.2"
"Chir04Ox-b28960.2",0,2.29219317434401,0.927,0.038,0,"Chir04Ox-b28960.2"
"Chir02Ox-b23140.2",2.50995204344492e-15,0.270939277191708,0.159,0.038,4.93456571741271e-11,"Chir02Ox-b23140.2"
"Chir08Ox-b28260.2",5.76200226211931e-14,0.336231602154813,0.152,0.038,1.13280964473266e-09,"Chir08Ox-b28260.2"
"Chir07Ox-b07270.2",1.51321646721104e-103,0.424865524480736,0.384,0.039,2.97498357453691e-99,"Chir07Ox-b07270.2"
"Chir01Ox-b01680.2",4.70766537226807e-187,0.599964336900018,0.517,0.04,9.25527012187903e-183,"Chir01Ox-b01680.2"
"Chir04Ox-b30120.2",1.99589904811251e-37,0.358045753750282,0.245,0.04,3.92393752858919e-33,"Chir04Ox-b30120.2"
"Chir08Ox-b27000.2",1.9331184189871e-60,0.294583398740109,0.305,0.041,3.80051081172865e-56,"Chir08Ox-b27000.2"
"Chir06Ox-b17360.2",6.95215414432537e-99,1.87951931549594,0.384,0.042,1.36679350477437e-94,"Chir06Ox-b17360.2"
"Chir06Ox-b11500.2",8.27948701472048e-49,3.99616538057263,0.278,0.042,1.62774714709405e-44,"Chir06Ox-b11500.2"
"Chir06Ox-b11710.2",0,1.80854879791731,0.881,0.043,0,"Chir06Ox-b11710.2"
"Chir08Ox-b14780.2",2.64193319131976e-177,0.867824730076716,0.517,0.044,5.19404065413466e-173,"Chir08Ox-b14780.2"
"Chir08Ox-b06790.2",3.33389533789382e-141,0.543529583254059,0.47,0.044,6.55443823429926e-137,"Chir08Ox-b06790.2"
"Chir02Ox-b22670.2",2.10068824096912e-246,1.00251328913299,0.609,0.045,4.12995308174528e-242,"Chir02Ox-b22670.2"
"Chir03Ox-b05330.2",1.35601184747677e-190,0.971460249352346,0.55,0.045,2.66591929213933e-186,"Chir03Ox-b05330.2"
"Chir06Ox-b30250.2",1.85323268303122e-122,0.837311860770681,0.45,0.045,3.64345545483938e-118,"Chir06Ox-b30250.2"
"Chir02Ox-b27820.2",5.18477665802201e-168,2.1227447437918,0.517,0.046,1.01932709096713e-163,"Chir02Ox-b27820.2"
"Chir08Ox-b07590.2",3.44531739847335e-69,0.327058216613098,0.351,0.046,6.7734940053986e-65,"Chir08Ox-b07590.2"
"Chir04Ox-b22870.2",3.08559507242022e-58,1.806449081077,0.318,0.046,6.06627991237816e-54,"Chir04Ox-b22870.2"
"Chir02Ox-b23390.2",2.39181913596037e-124,1.05494337540762,0.457,0.047,4.70231642129809e-120,"Chir02Ox-b23390.2"
"Chir06Ox-b11980.2",1.58347449171042e-56,4.82029295617739,0.311,0.047,3.11311085070268e-52,"Chir06Ox-b11980.2"
"Chir08Ox-b11150.2",5.65248867459589e-16,0.28112978787007,0.185,0.047,1.11127927342555e-11,"Chir08Ox-b11150.2"
"Chir01Ox-b03300.2",2.01748671767909e-12,0.273332477552266,0.166,0.047,3.96637888695708e-08,"Chir01Ox-b03300.2"
"Chir04Ox-b00790.2",2.0673352637618e-58,0.450262822071092,0.325,0.048,4.06438112855569e-54,"Chir04Ox-b00790.2"
"Chir01Ox-b05070.2",2.61466673958256e-54,0.294919348685411,0.318,0.048,5.14043481001932e-50,"Chir01Ox-b05070.2"
"Chir06Ox-b34150.2",5.84065666298975e-261,0.911155834159149,0.656,0.049,1.14827309994379e-256,"Chir06Ox-b34150.2"
"Chir04Ox-b30410.2",4.84116756629662e-183,1.0283598382681,0.556,0.049,9.51773543533915e-179,"Chir04Ox-b30410.2"
"Chir01Ox-b00810.2",1.82317760414921e-40,0.270426968362356,0.278,0.049,3.58436716975735e-36,"Chir01Ox-b00810.2"
"Chir06Ox-b32460.2",9.36079342184941e-42,0.293336883870887,0.291,0.05,1.84033198673559e-37,"Chir06Ox-b32460.2"
"Chir03Ox-b14460.2",2.13270067764452e-19,0.380707113131868,0.205,0.05,4.19288953224912e-15,"Chir03Ox-b14460.2"
"Chir02Ox-b00440.2",0.00025971441459859,0.290509644431795,0.113,0.05,1,"Chir02Ox-b00440.2"
"Chir05Ox-b02670.2",1.24781894501828e-69,0.966490540844496,0.364,0.051,2.45321204590595e-65,"Chir05Ox-b02670.2"
"Chir02Ox-b16060.2",1.64862178893381e-64,0.346840080474784,0.358,0.051,3.24119043704387e-60,"Chir02Ox-b16060.2"
"Chir04Ox-b25860.2",2.49983924518063e-05,0.853988545378263,0.126,0.052,0.491468395602511,"Chir04Ox-b25860.2"
"Chir08Ox-b15750.2",5.63473416966318e-111,0.588403679134008,0.457,0.053,1.10778873775578e-106,"Chir08Ox-b15750.2"
"Chir02Ox-b16340.2",9.26412086654992e-65,0.350101880740909,0.364,0.053,1.82132616236371e-60,"Chir02Ox-b16340.2"
"Chir02Ox-b14850.2",7.08654587570389e-06,0.379502724383789,0.132,0.053,0.139321491916338,"Chir02Ox-b14850.2"
"Chir08Ox-b19970.2",1.42147037088434e-73,0.735909083045724,0.384,0.054,2.79461074915862e-69,"Chir08Ox-b19970.2"
"Chir06Ox-b16320.2",1.01400188676032e-09,2.25825709191762,0.159,0.054,1.99352770937079e-05,"Chir06Ox-b16320.2"
"Chir03Ox-b05930.2",1.65086804900234e-42,0.816469554337779,0.305,0.055,3.2456065843386e-38,"Chir03Ox-b05930.2"
"Chir06Ox-b11030.2",5.58735307422134e-95,0.957867303158758,0.437,0.056,1.09847361439191e-90,"Chir06Ox-b11030.2"
"Chir04Ox-b14340.2",2.59318997818492e-65,0.799893435665312,0.371,0.057,5.09821149711155e-61,"Chir04Ox-b14340.2"
"Chir01Ox-b32760.2",1.31397375910251e-27,0.388850297830257,0.265,0.057,2.58327241039553e-23,"Chir01Ox-b32760.2"
"Chir06Ox-b30310.2",9.16388969123323e-23,0.267036626198031,0.238,0.057,1.80162071329645e-18,"Chir06Ox-b30310.2"
"Chir04Ox-b18480.2",3.15970923731503e-30,0.504665981079614,0.272,0.058,6.21198836056134e-26,"Chir04Ox-b18480.2"
"Chir01Ox-b44640.2",3.75389777991579e-17,0.258908626509817,0.219,0.059,7.38016303531444e-13,"Chir01Ox-b44640.2"
"Chir03Ox-b24030.2",7.70339800589371e-05,0.335074400902452,0.132,0.059,1,"Chir03Ox-b24030.2"
"Chir07Ox-b19300.2",0.000105567552013414,0.338595448519554,0.132,0.059,1,"Chir07Ox-b19300.2"
"Chir04Ox-b01110.2",0.00131942050074526,0.262733310545179,0.119,0.06,1,"Chir04Ox-b01110.2"
"Chir01Ox-b16410.2",1.20367739345678e-22,0.383883239209995,0.252,0.061,2.36642975553602e-18,"Chir01Ox-b16410.2"
"Chir03Ox-b26100.2",0,1.58550921603474,0.848,0.062,0,"Chir03Ox-b26100.2"
"Chir07Ox-b30800.2",4.58087340090591e-52,0.48780655646721,0.351,0.062,9.00599710618101e-48,"Chir07Ox-b30800.2"
"Chir03Ox-b06920.2",0.00232912568058203,0.280198787587111,0.119,0.062,1,"Chir03Ox-b06920.2"
"Chir07Ox-b01780.2",1.44732299202008e-50,1.24732652671934,0.351,0.063,2.84543700231149e-46,"Chir07Ox-b01780.2"
"Chir03Ox-b10860.2",1.83453262466963e-145,1.09552192291842,0.576,0.064,3.60669114010049e-141,"Chir03Ox-b10860.2"
"Chir06Ox-b00840.2",2.01861537950923e-117,0.57320539141529,0.517,0.064,3.96859783611515e-113,"Chir06Ox-b00840.2"
"Chir06Ox-b28370.2",8.34120363669286e-44,0.288242282429159,0.344,0.064,1.63988063497382e-39,"Chir06Ox-b28370.2"
"Chir05Ox-b16920.2",7.26008684381857e-178,2.07231077686228,0.649,0.067,1.42733307349473e-173,"Chir05Ox-b16920.2"
"Chir02Ox-b26840.2",1.75679718888999e-50,0.419749334497253,0.364,0.067,3.45386327335772e-46,"Chir02Ox-b26840.2"
"Chir02Ox-b19470.2",4.31348804858571e-21,0.296464796067524,0.252,0.067,8.4803175035195e-17,"Chir02Ox-b19470.2"
"Chir01Ox-b37920.2",3.43819506136399e-43,0.390848113111741,0.344,0.068,6.7594914906416e-39,"Chir01Ox-b37920.2"
"Chir07Ox-b14510.2",1.7232191748011e-221,1.0476846730195,0.728,0.069,3.38784889765897e-217,"Chir07Ox-b14510.2"
"Chir08Ox-b21160.2",1.46896726719888e-76,0.574126309130609,0.45,0.071,2.887989647313e-72,"Chir08Ox-b21160.2"
"Chir07Ox-b00360.2",1.63814497468449e-10,0.34500413167737,0.199,0.071,3.22059302022971e-06,"Chir07Ox-b00360.2"
"Chir04Ox-b09280.2",6.95280652706501e-61,0.517074503097737,0.411,0.072,1.36692176322098e-56,"Chir04Ox-b09280.2"
"Chir08Ox-b28560.2",1.9995288631624e-17,0.262280806411803,0.252,0.072,3.93107374497728e-13,"Chir08Ox-b28560.2"
"Chir08Ox-b09440.2",3.28340089584564e-31,0.364441842516064,0.318,0.073,6.45516616123252e-27,"Chir08Ox-b09440.2"
"Chir04Ox-b15720.2",1.23097501510735e-28,0.269781470382311,0.305,0.073,2.42009687970104e-24,"Chir04Ox-b15720.2"
"Chir03Ox-b25080.2",5.50610405014259e-150,0.85085827904587,0.629,0.079,1.08250005625803e-145,"Chir03Ox-b25080.2"
"Chir07Ox-b18390.2",6.45205059605734e-44,0.544091585308334,0.371,0.079,1.26847314718487e-39,"Chir07Ox-b18390.2"
"Chir05Ox-b01380.2",1.51083942194014e-164,1.12513993507592,0.682,0.08,2.97031030353432e-160,"Chir05Ox-b01380.2"
"Chir04Ox-b30440.2",5.36157391989209e-137,1.07383964000994,0.623,0.08,1.05408543265078e-132,"Chir04Ox-b30440.2"
"Chir07Ox-b11440.2",3.90236471578942e-05,0.634351461212611,0.166,0.081,0.767204903124199,"Chir07Ox-b11440.2"
"Chir06Ox-b13540.2",0.0999196806754731,1.21237402322113,0.113,0.081,1,"Chir06Ox-b13540.2"
"Chir03Ox-b25030.2",2.37696148357448e-72,0.534158293236148,0.47,0.082,4.67310627670743e-68,"Chir03Ox-b25030.2"
"Chir08Ox-b27800.2",1.20364830818975e-60,0.918086158591277,0.444,0.082,2.36637257390104e-56,"Chir08Ox-b27800.2"
"Chir07Ox-b27100.2",8.62738988544079e-19,0.316801798088547,0.272,0.082,1.69614485147766e-14,"Chir07Ox-b27100.2"
"Chir02Ox-b25340.2",6.62017614737924e-19,0.754364169842997,0.272,0.083,1.30152663057476e-14,"Chir02Ox-b25340.2"
"Chir03Ox-b20920.2",8.60518536675754e-220,1.73913195530886,0.775,0.084,1.69177944310453e-215,"Chir03Ox-b20920.2"
"Chir07Ox-b17440.2",1.6320315870472e-75,0.584590476186208,0.49,0.084,3.20857410013479e-71,"Chir07Ox-b17440.2"
"Chir08Ox-b14990.2",2.16459535648163e-70,0.513381585405604,0.49,0.084,4.25559447084289e-66,"Chir08Ox-b14990.2"
"Chir05Ox-b13360.2",4.06395670039092e-51,0.471100250828675,0.424,0.084,7.98973887296854e-47,"Chir05Ox-b13360.2"
"Chir05Ox-b23590.2",3.45918467289392e-28,0.619106093854173,0.318,0.084,6.80075706690944e-24,"Chir05Ox-b23590.2"
"Chir02Ox-b24360.2",3.09106259145235e-20,0.28384214889518,0.285,0.084,6.07702905479532e-16,"Chir02Ox-b24360.2"
"Chir05Ox-b14840.2",8.21970567399185e-17,1.21340448099351,0.272,0.084,1.6159941355068e-12,"Chir05Ox-b14840.2"
"Chir06Ox-b06520.2",1.82378270000909e-71,0.547760195968762,0.49,0.085,3.58555678821787e-67,"Chir06Ox-b06520.2"
