"","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","gene_ID"
"Chir01Ox-b09450.2",1.59549150279926e-125,0.405637001541572,0.232,0.026,3.13673629450334e-121,"Chir01Ox-b09450.2"
"Chir03Ox-b15410.2",9.35924354156665e-37,0.533474851418396,0.134,0.026,1.840027280272e-32,"Chir03Ox-b15410.2"
"Chir06Ox-b29150.2",2.2565365598171e-33,0.251159901432434,0.131,0.027,4.43635087660042e-29,"Chir06Ox-b29150.2"
"Chir04Ox-b12670.2",8.40496683513798e-32,0.280911810451168,0.128,0.027,1.65241647978813e-27,"Chir04Ox-b12670.2"
"Chir08Ox-b22580.2",1.33111873502151e-123,0.366873336129317,0.238,0.028,2.61697943305229e-119,"Chir08Ox-b22580.2"
"Chir08Ox-b12900.2",6.88439710611696e-114,0.309216948110547,0.23,0.028,1.3534724710626e-109,"Chir08Ox-b12900.2"
"Chir01Ox-b11440.2",1.06655299126055e-259,1.97501291212563,0.344,0.029,2.09684318081823e-255,"Chir01Ox-b11440.2"
"Chir06Ox-b18260.2",4.85790116664291e-100,0.360976350430964,0.221,0.029,9.55063369361996e-96,"Chir06Ox-b18260.2"
"Chir03Ox-b30850.2",9.16662851058396e-92,0.272367188744622,0.213,0.029,1.80215916518081e-87,"Chir03Ox-b30850.2"
"Chir01Ox-b22200.2",4.99239891246565e-82,0.304670269929564,0.199,0.029,9.81505626190747e-78,"Chir01Ox-b22200.2"
"Chir05Ox-b26380.2",8.75514518572256e-68,0.318751569821713,0.183,0.029,1.72126154351306e-63,"Chir05Ox-b26380.2"
"Chir01Ox-b13690.2",0,2.65823734465185,0.648,0.03,0,"Chir01Ox-b13690.2"
"Chir02Ox-b15410.2",0,0.705368039113761,0.421,0.03,0,"Chir02Ox-b15410.2"
"Chir06Ox-b36910.2",0,0.809984438942578,0.577,0.03,0,"Chir06Ox-b36910.2"
"Chir05Ox-b02790.2",4.9304161747642e-121,0.426498398979533,0.243,0.03,9.69319819958642e-117,"Chir05Ox-b02790.2"
"Chir02Ox-b17390.2",1.78297602249134e-15,1.34687866560599,0.101,0.03,3.50533086021798e-11,"Chir02Ox-b17390.2"
"Chir02Ox-b25980.2",1.75058588118056e-40,0.409952155776721,0.153,0.031,3.44165184240099e-36,"Chir02Ox-b25980.2"
"Chir03Ox-b19030.2",0,1.21026938634282,0.505,0.032,0,"Chir03Ox-b19030.2"
"Chir03Ox-b24740.2",1.12782982746913e-260,0.928691874237668,0.374,0.033,2.2173134408043e-256,"Chir03Ox-b24740.2"
"Chir03Ox-b22490.2",1.87136564651769e-44,0.278998718372862,0.164,0.033,3.67910486105378e-40,"Chir03Ox-b22490.2"
"Chir04Ox-b07680.2",4.36112118693928e-68,0.28870820809562,0.199,0.034,8.57396425352262e-64,"Chir04Ox-b07680.2"
"Chir02Ox-b24760.2",5.49401068845525e-193,0.46252851127881,0.333,0.035,1.0801225013503e-188,"Chir02Ox-b24760.2"
"Chir02Ox-b24710.2",1.26280524712294e-57,0.328933721296499,0.191,0.035,2.48267511584369e-53,"Chir02Ox-b24710.2"
"Chir05Ox-b05790.2",2.03369956142946e-186,0.411836984125727,0.325,0.036,3.99825333777032e-182,"Chir05Ox-b05790.2"
"Chir02Ox-b12770.2",1.94459083561762e-115,0.502645498032094,0.265,0.036,3.82306558282425e-111,"Chir02Ox-b12770.2"
"Chir04Ox-b27920.2",4.42934728918707e-91,0.312155433172909,0.238,0.036,8.70809677054178e-87,"Chir04Ox-b27920.2"
"Chir03Ox-b03760.2",0,1.56390116346853,0.749,0.038,0,"Chir03Ox-b03760.2"
"Chir04Ox-b23500.2",5.0239804611142e-68,0.286633963795313,0.213,0.038,9.87714558655052e-64,"Chir04Ox-b23500.2"
"Chir07Ox-b33410.2",0,1.13400510597483,0.489,0.039,0,"Chir07Ox-b33410.2"
"Chir06Ox-b24480.2",8.709629738748e-143,0.353884849061791,0.303,0.039,1.71231320663786e-138,"Chir06Ox-b24480.2"
"Chir03Ox-b23130.2",1.29456096605712e-86,0.3189274281454,0.24,0.039,2.54510685926829e-82,"Chir03Ox-b23130.2"
"Chir02Ox-b23540.2",6.22394147053677e-52,0.400651640097819,0.194,0.039,1.22362689310753e-47,"Chir02Ox-b23540.2"
"Chir05Ox-b28870.2",9.63221551747059e-76,0.255786069765332,0.23,0.04,1.89369357073472e-71,"Chir05Ox-b28870.2"
"Chir05Ox-b19860.2",2.48755663055196e-154,0.450449283952542,0.322,0.041,4.89053633566514e-150,"Chir05Ox-b19860.2"
"Chir08Ox-b04660.2",4.11137376849178e-85,0.346494304165289,0.249,0.042,8.08296082885484e-81,"Chir08Ox-b04660.2"
"Chir04Ox-b25540.2",2.60454158139744e-139,0.373742969312986,0.311,0.043,5.12052874902737e-135,"Chir04Ox-b25540.2"
"Chir08Ox-b09120.2",8.36691530328498e-53,0.269591509750265,0.205,0.043,1.64493554862583e-48,"Chir08Ox-b09120.2"
"Chir05Ox-b01000.2",5.65828345065968e-27,0.287440693442466,0.158,0.044,1.11241852639969e-22,"Chir05Ox-b01000.2"
"Chir03Ox-b05330.2",7.22361111993961e-87,0.407964313278955,0.262,0.045,1.42016194618013e-82,"Chir03Ox-b05330.2"
"Chir04Ox-b20970.2",2.43702190268898e-20,0.277536580790442,0.145,0.045,4.79118506068654e-16,"Chir04Ox-b20970.2"
"Chir08Ox-b07590.2",1.94440019476641e-27,0.33620964636318,0.164,0.046,3.82269078291077e-23,"Chir08Ox-b07590.2"
"Chir01Ox-b41040.2",3.06777011898036e-27,0.436366812324914,0.164,0.046,6.0312360539154e-23,"Chir01Ox-b41040.2"
"Chir07Ox-b35740.2",1.19721584354093e-152,0.466463240987758,0.342,0.047,2.35372634840148e-148,"Chir07Ox-b35740.2"
"Chir07Ox-b03110.2",2.29016869886635e-16,0.274286551380177,0.137,0.047,4.50247166197124e-12,"Chir07Ox-b03110.2"
"Chir06Ox-b21860.2",1.35124315396121e-80,0.51639289258746,0.262,0.048,2.65654404068773e-76,"Chir06Ox-b21860.2"
"Chir05Ox-b16230.2",2.16358440557722e-40,0.606316801314557,0.197,0.048,4.25360694136481e-36,"Chir05Ox-b16230.2"
"Chir01Ox-b11030.2",7.68078131681838e-24,0.296002740623423,0.158,0.048,1.51004160688649e-19,"Chir01Ox-b11030.2"
"Chir04Ox-b29460.2",1.26023611251761e-56,0.354815419691919,0.227,0.049,2.47762419720963e-52,"Chir04Ox-b29460.2"
"Chir07Ox-b27520.2",8.33340248957745e-30,0.417891833207728,0.175,0.049,1.63834692945093e-25,"Chir07Ox-b27520.2"
"Chir08Ox-b27840.2",3.26165390618492e-107,0.388701726016721,0.306,0.05,6.41241157955955e-103,"Chir08Ox-b27840.2"
"Chir07Ox-b24940.2",4.71863841137409e-98,0.433543653589075,0.295,0.051,9.27684311676145e-94,"Chir07Ox-b24940.2"
"Chir03Ox-b34470.2",2.96023505823558e-71,0.269122608338314,0.254,0.051,5.81982212449115e-67,"Chir03Ox-b34470.2"
"Chir06Ox-b35070.2",4.18687355982895e-193,0.667972698859479,0.399,0.052,8.23139341862372e-189,"Chir06Ox-b35070.2"
"Chir02Ox-b16340.2",5.07346194991586e-54,0.275948481293661,0.232,0.053,9.97442619353458e-50,"Chir02Ox-b16340.2"
"Chir01Ox-b35290.2",4.99336729128919e-26,0.262813760626362,0.178,0.054,9.81696009467455e-22,"Chir01Ox-b35290.2"
"Chir04Ox-b12980.2",0,1.41617760033633,0.757,0.055,0,"Chir04Ox-b12980.2"
"Chir04Ox-b17740.2",4.91513741522441e-63,0.276574095536795,0.254,0.055,9.66316015833119e-59,"Chir04Ox-b17740.2"
"Chir04Ox-b15000.2",6.62075312461059e-34,0.251614890961308,0.199,0.055,1.30164006429844e-29,"Chir04Ox-b15000.2"
"Chir02Ox-b00230.2",5.97490308059122e-45,0.326899870943942,0.23,0.057,1.17466594564423e-40,"Chir02Ox-b00230.2"
"Chir01Ox-b31990.2",4.47319510244694e-16,0.27483160630019,0.153,0.057,8.79430157141068e-12,"Chir01Ox-b31990.2"
"Chir02Ox-b19350.2",2.52378540440287e-20,0.299143643374412,0.167,0.058,4.96176210505603e-16,"Chir02Ox-b19350.2"
"Chir08Ox-b16470.2",0,2.96800787644313,0.708,0.06,0,"Chir08Ox-b16470.2"
"Chir07Ox-b10310.2",4.43076946723112e-82,0.66636112249235,0.301,0.06,8.71089277257637e-78,"Chir07Ox-b10310.2"
"Chir01Ox-b36290.2",5.63727525599015e-140,0.705222203678554,0.374,0.061,1.10828831532766e-135,"Chir01Ox-b36290.2"
"Chir03Ox-b34480.2",2.14288887515037e-119,0.411980334201717,0.347,0.061,4.21291952854563e-115,"Chir03Ox-b34480.2"
"Chir01Ox-b14900.2",2.32766995967937e-87,0.740407103994047,0.306,0.061,4.57619914072965e-83,"Chir01Ox-b14900.2"
"Chir07Ox-b28990.2",4.85383596925027e-34,0.302345632445734,0.216,0.062,9.54264151554603e-30,"Chir07Ox-b28990.2"
"Chir01Ox-b16570.2",0,2.00977869310621,0.839,0.063,0,"Chir01Ox-b16570.2"
"Chir08Ox-b30250.2",1.29364630783383e-62,0.269118421285836,0.273,0.063,2.54330864120132e-58,"Chir08Ox-b30250.2"
"Chir03Ox-b15040.2",4.55850637267852e-29,0.375339817477814,0.205,0.063,8.96202352868597e-25,"Chir03Ox-b15040.2"
"Chir03Ox-b19330.2",2.67687549458795e-199,0.754983150665513,0.451,0.064,5.26273722235991e-195,"Chir03Ox-b19330.2"
"Chir05Ox-b07230.2",3.10134540570292e-36,0.252355616222377,0.221,0.064,6.09724506761195e-32,"Chir05Ox-b07230.2"
"Chir04Ox-b02160.2",2.2089442686282e-06,0.377627558953136,0.123,0.065,0.0434278443212304,"Chir04Ox-b02160.2"
"Chir03Ox-b30470.2",3.87233827498949e-99,0.646795744363758,0.339,0.067,7.61301704862935e-95,"Chir03Ox-b30470.2"
"Chir03Ox-b32100.2",9.68898635114601e-63,0.364883453588207,0.281,0.067,1.90485471663531e-58,"Chir03Ox-b32100.2"
"Chir05Ox-b14990.2",6.35625305365712e-61,0.320785708180812,0.276,0.067,1.24963935034899e-56,"Chir05Ox-b14990.2"
"Chir04Ox-b18820.2",1.40356616951618e-197,0.830088217233484,0.462,0.068,2.75941108926881e-193,"Chir04Ox-b18820.2"
"Chir05Ox-b02030.2",2.38120692452871e-114,0.813437302211842,0.374,0.068,4.68145281362344e-110,"Chir05Ox-b02030.2"
"Chir08Ox-b27550.2",1.83495662064992e-07,0.41706355753932,0.134,0.069,0.00360752471619775,"Chir08Ox-b27550.2"
"Chir04Ox-b09280.2",7.23174178604811e-126,0.516709620644127,0.385,0.07,1.42176043513706e-121,"Chir04Ox-b09280.2"
"Chir08Ox-b28080.2",3.08033740841808e-118,0.521193679359432,0.372,0.07,6.05594334494994e-114,"Chir08Ox-b28080.2"
"Chir05Ox-b22660.2",6.78239521532774e-75,0.458336209536857,0.309,0.071,1.33341889933343e-70,"Chir05Ox-b22660.2"
"Chir06Ox-b14230.2",7.22233762894992e-75,0.361144460370553,0.311,0.071,1.41991157785155e-70,"Chir06Ox-b14230.2"
"Chir08Ox-b28560.2",5.29568745110388e-25,0.904272422247339,0.208,0.071,1.04113215288702e-20,"Chir08Ox-b28560.2"
"Chir02Ox-b07300.2",5.78837785409254e-157,0.563657652092147,0.429,0.072,1.13799508611459e-152,"Chir02Ox-b07300.2"
"Chir03Ox-b31220.2",2.78542678102496e-16,0.542303507220253,0.186,0.075,5.47614905149508e-12,"Chir03Ox-b31220.2"
"Chir08Ox-b05120.2",1.95442064049196e-77,0.387870281937889,0.325,0.076,3.84239097920719e-73,"Chir08Ox-b05120.2"
"Chir04Ox-b20280.2",1.14721393236647e-119,1.01287990504707,0.393,0.077,2.25542259103249e-115,"Chir04Ox-b20280.2"
"Chir07Ox-b30320.2",2.42075945905932e-75,0.379851785613052,0.325,0.077,4.75921309651062e-71,"Chir07Ox-b30320.2"
"Chir01Ox-b14720.2",4.38149876514171e-09,0.350462996758983,0.156,0.077,8.6140265722686e-05,"Chir01Ox-b14720.2"
"Chir07Ox-b35240.2",3.06554415756934e-142,1.2463124866825,0.432,0.078,6.02685981378132e-138,"Chir07Ox-b35240.2"
"Chir01Ox-b25050.2",1.1424154838025e-44,0.304167963656469,0.265,0.078,2.24598884115571e-40,"Chir01Ox-b25050.2"
"Chir01Ox-b19910.2",8.33307379123686e-195,0.719105133904395,0.492,0.079,1.63828230735717e-190,"Chir01Ox-b19910.2"
"Chir08Ox-b06940.2",8.90298179491691e-128,0.764995628600663,0.421,0.079,1.75032622088066e-123,"Chir08Ox-b06940.2"
"Chir06Ox-b04670.2",1.03590859197726e-23,0.385117448160838,0.216,0.08,2.03659629182728e-19,"Chir06Ox-b04670.2"
"Chir06Ox-b18600.2",1.00093684384816e-108,0.457942354458942,0.391,0.082,1.96784183500549e-104,"Chir06Ox-b18600.2"
"Chir01Ox-b23400.2",3.92724188143434e-133,0.616289877473278,0.432,0.083,7.72095753889991e-129,"Chir01Ox-b23400.2"
"Chir03Ox-b28360.2",4.88369377146567e-89,0.414256426027725,0.366,0.083,9.60134195470151e-85,"Chir03Ox-b28360.2"
"Chir02Ox-b20100.2",3.65276103553562e-142,0.828574016895182,0.448,0.084,7.18132819586304e-138,"Chir02Ox-b20100.2"
"Chir06Ox-b36200.2",1.55540131911097e-49,0.33263417958098,0.29,0.084,3.05791899337217e-45,"Chir06Ox-b36200.2"
"Chir02Ox-b11840.2",1.43155813991599e-14,0.266292066165692,0.186,0.084,2.81444330307484e-10,"Chir02Ox-b11840.2"
"Chir03Ox-b30070.2",8.39199197052237e-307,1.43756430972786,0.628,0.085,1.6498656214047e-302,"Chir03Ox-b30070.2"
"Chir07Ox-b13690.2",1.38054751103293e-39,0.302319564257514,0.27,0.085,2.71415640669075e-35,"Chir07Ox-b13690.2"
"Chir01Ox-b42810.2",9.84648064583633e-92,0.881585084137742,0.38,0.086,1.93581809497142e-87,"Chir01Ox-b42810.2"
"Chir01Ox-b04640.2",8.81378632682245e-29,0.456431020489298,0.24,0.086,1.73279039185329e-24,"Chir01Ox-b04640.2"
"Chir02Ox-b01960.2",2.67790138259456e-29,0.634567854763526,0.251,0.088,5.2647541181809e-25,"Chir02Ox-b01960.2"
"Chir03Ox-b19180.2",7.12200396933762e-25,0.303513723436143,0.235,0.088,1.40018598037178e-20,"Chir03Ox-b19180.2"
"Chir08Ox-b25990.2",6.45914022891656e-10,1.1908288330867,0.175,0.088,1.269866969005e-05,"Chir08Ox-b25990.2"
"Chir02Ox-b12560.2",1.33748756016209e-32,0.320487667533059,0.257,0.089,2.62950054327867e-28,"Chir02Ox-b12560.2"
"Chir02Ox-b12400.2",8.74852832510844e-18,0.264276825801894,0.216,0.089,1.71996066871632e-13,"Chir02Ox-b12400.2"
"Chir08Ox-b05540.2",7.49264312078676e-06,0.314503737973203,0.153,0.089,0.147305363754668,"Chir08Ox-b05540.2"
"Chir06Ox-b05340.2",5.32772851660291e-22,0.287658164310258,0.224,0.09,1.04743142636413e-17,"Chir06Ox-b05340.2"
"Chir06Ox-b17670.2",9.01167553239043e-22,0.311146773184104,0.224,0.09,1.77169540966796e-17,"Chir06Ox-b17670.2"
"Chir06Ox-b37780.2",2.6775603737541e-209,1.13647793676314,0.536,0.091,5.26408369480056e-205,"Chir06Ox-b37780.2"
"Chir07Ox-b02150.2",1.37736609632735e-18,0.676505108105917,0.216,0.091,2.70790174537956e-14,"Chir07Ox-b02150.2"
"Chir08Ox-b03450.2",2.95558728923599e-155,0.637897309507099,0.484,0.092,5.81068461063796e-151,"Chir08Ox-b03450.2"
"Chir01Ox-b10130.2",2.3919187729502e-26,0.276873122131184,0.246,0.093,4.7025123076201e-22,"Chir01Ox-b10130.2"
"Chir06Ox-b17160.2",0,2.90057599208932,0.708,0.094,0,"Chir06Ox-b17160.2"
"Chir06Ox-b08920.2",1.00412897474002e-83,0.625964936531643,0.38,0.094,1.97411756433888e-79,"Chir06Ox-b08920.2"
"Chir04Ox-b10040.2",1.27828615423585e-43,0.555707457492761,0.306,0.096,2.51311057922769e-39,"Chir04Ox-b10040.2"
"Chir07Ox-b28970.2",6.99386818519062e-79,0.478386877961637,0.372,0.097,1.37499448520848e-74,"Chir07Ox-b28970.2"
"Chir07Ox-b11520.2",3.27358105556535e-63,1.45280334471445,0.347,0.097,6.43586035524147e-59,"Chir07Ox-b11520.2"
"Chir02Ox-b16500.2",3.30767115796328e-45,0.3484210699204,0.303,0.097,6.5028814965558e-41,"Chir02Ox-b16500.2"
"Chir06Ox-b21550.2",3.15617714267496e-13,0.293076280163657,0.202,0.097,6.20504426249897e-09,"Chir06Ox-b21550.2"
"Chir02Ox-b16950.2",2.31207719386162e-32,0.329800745252237,0.281,0.098,4.54554376313194e-28,"Chir02Ox-b16950.2"
"Chir07Ox-b29750.2",1.91011290297136e-18,1.24274664369918,0.227,0.098,3.75528196724169e-14,"Chir07Ox-b29750.2"
"Chir08Ox-b28070.2",1.03901294370782e-113,0.979375988197676,0.434,0.099,2.04269944732957e-109,"Chir08Ox-b28070.2"
"Chir01Ox-b21180.2",3.17156242444178e-34,0.26473282893907,0.279,0.099,6.23529172645254e-30,"Chir01Ox-b21180.2"
"Chir07Ox-b29220.2",1.19107563498277e-18,0.26596279941808,0.23,0.099,2.34165469837613e-14,"Chir07Ox-b29220.2"
"Chir01Ox-b24510.2",3.04212633396359e-16,0.364548330954103,0.224,0.099,5.98082037257241e-12,"Chir01Ox-b24510.2"
"Chir04Ox-b21780.2",5.48609148649823e-54,0.503890484092887,0.328,0.1,1.07856558624555e-49,"Chir04Ox-b21780.2"
"Chir05Ox-b05760.2",4.70856617903884e-41,0.288207019973375,0.298,0.1,9.25704110799035e-37,"Chir05Ox-b05760.2"
"Chir07Ox-b35820.2",1.40936062869989e-26,0.409760929710137,0.257,0.1,2.77080299602398e-22,"Chir07Ox-b35820.2"
"Chir05Ox-b09870.2",1.66374608438672e-23,1.37991862221854,0.246,0.1,3.2709248019043e-19,"Chir05Ox-b09870.2"
"Chir07Ox-b10850.2",8.80232277145642e-227,0.85754867223135,0.585,0.101,1.73053665686833e-222,"Chir07Ox-b10850.2"
"Chir06Ox-b27160.2",3.46745342937919e-99,0.471690975126389,0.432,0.104,6.81701344215948e-95,"Chir06Ox-b27160.2"
"Chir06Ox-b11590.2",0,1.74855739110976,0.885,0.105,0,"Chir06Ox-b11590.2"
"Chir01Ox-b36300.2",2.10801730820607e-112,0.527179401624876,0.454,0.108,4.14436202793313e-108,"Chir01Ox-b36300.2"
"Chir07Ox-b11980.2",5.49639837022948e-105,0.527450356215857,0.443,0.108,1.08059191958712e-100,"Chir07Ox-b11980.2"
"Chir07Ox-b35250.2",2.00459675165042e-115,0.594867649429316,0.462,0.11,3.94103721374472e-111,"Chir07Ox-b35250.2"
"Chir01Ox-b28840.2",5.17772571334254e-207,0.953621245638499,0.607,0.113,1.01794087524314e-202,"Chir01Ox-b28840.2"
"Chir03Ox-b11340.2",8.50883517846344e-94,0.630731929555958,0.44,0.117,1.67283699608591e-89,"Chir03Ox-b11340.2"
"Chir07Ox-b16210.2",6.31079020022052e-126,1.45543023780841,0.508,0.124,1.24070135336335e-121,"Chir07Ox-b16210.2"
"Chir01Ox-b26870.2",2.56122035375954e-88,0.855246647321343,0.445,0.125,5.03535921549125e-84,"Chir01Ox-b26870.2"
"Chir05Ox-b19890.2",8.2622803086183e-89,0.533065710415254,0.459,0.13,1.62436430867436e-84,"Chir05Ox-b19890.2"
"Chir05Ox-b02990.2",7.18725498002981e-95,0.643373008150198,0.473,0.131,1.41301432907386e-90,"Chir05Ox-b02990.2"
"Chir04Ox-b06260.2",1.62433819790171e-94,0.675399187640312,0.486,0.15,3.19344889707476e-90,"Chir04Ox-b06260.2"
"Chir06Ox-b17870.2",2.97199831701328e-73,0.535562715412409,0.456,0.152,5.84294869124812e-69,"Chir06Ox-b17870.2"
"Chir03Ox-b31530.2",5.40017489011411e-101,0.601713606250191,0.525,0.156,1.06167438339643e-96,"Chir03Ox-b31530.2"
"Chir05Ox-b12980.2",7.5495155455985e-66,0.489120847996199,0.464,0.156,1.48423475626467e-61,"Chir05Ox-b12980.2"
"Chir07Ox-b32930.2",3.93432488465348e-74,0.660465539599299,0.486,0.158,7.73488272322873e-70,"Chir07Ox-b32930.2"
"Chir02Ox-b08290.2",2.24450067405445e-69,0.469264533917959,0.467,0.159,4.41268832519105e-65,"Chir02Ox-b08290.2"
"Chir04Ox-b16010.2",8.22972006465307e-118,2.29659714973018,0.577,0.161,1.61796296471079e-113,"Chir04Ox-b16010.2"
"Chir05Ox-b12990.2",0,1.93764133059443,0.874,0.169,0,"Chir05Ox-b12990.2"
"Chir08Ox-b28310.2",3.83241106333483e-104,1.0638355302488,0.549,0.177,7.53452015051628e-100,"Chir08Ox-b28310.2"
"Chir03Ox-b15700.2",1.77114277122589e-110,0.869403817721561,0.631,0.182,3.4820666882301e-106,"Chir03Ox-b15700.2"
"Chir07Ox-b17140.2",4.55763939786021e-99,1.2059933585984,0.571,0.184,8.96031905619318e-95,"Chir07Ox-b17140.2"
"Chir05Ox-b22010.2",5.06536221989635e-65,1.22702822476741,0.508,0.186,9.95850212431623e-61,"Chir05Ox-b22010.2"
"Chir04Ox-b13940.2",1.03216689194225e-70,1.33899103170597,0.511,0.187,2.02924010955846e-66,"Chir04Ox-b13940.2"
