"","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","gene_ID"
"Chir02Ox-b18540.2",4.44958776628966e-191,0.365860525978572,0.318,0.084,8.74788954852547e-187,"Chir02Ox-b18540.2"
"Chir01Ox-b43310.2",4.8091346932279e-187,0.322552211194125,0.311,0.084,9.45475880688606e-183,"Chir01Ox-b43310.2"
"Chir08Ox-b28820.2",7.17725785928645e-184,0.354423324510613,0.311,0.084,1.41104889513572e-179,"Chir08Ox-b28820.2"
"Chir08Ox-b25990.2",4.76012375284583e-55,0.992913885601354,0.204,0.084,9.35840329809489e-51,"Chir08Ox-b25990.2"
"Chir07Ox-b29220.2",0,0.473728035658418,0.43,0.085,0,"Chir07Ox-b29220.2"
"Chir03Ox-b34040.2",9.06886408220816e-263,0.739337421938706,0.366,0.085,1.78293867856212e-258,"Chir03Ox-b34040.2"
"Chir05Ox-b02850.2",2.34354771745543e-126,0.284873863253812,0.271,0.085,4.60741481251738e-122,"Chir05Ox-b02850.2"
"Chir08Ox-b20000.2",5.96305959864772e-91,0.296580577183432,0.242,0.085,1.17233751709414e-86,"Chir08Ox-b20000.2"
"Chir06Ox-b17670.2",1.7670367851404e-81,0.703283521504475,0.229,0.085,3.47399431958602e-77,"Chir06Ox-b17670.2"
"Chir02Ox-b01960.2",6.20763430673124e-58,0.452189899507032,0.21,0.085,1.22042090470336e-53,"Chir02Ox-b01960.2"
"Chir01Ox-b42810.2",1.83737523141242e-35,0.437306781227894,0.18,0.085,3.61227970495681e-31,"Chir01Ox-b42810.2"
"Chir02Ox-b22440.2",0,2.13290327063411,0.559,0.087,0,"Chir02Ox-b22440.2"
"Chir03Ox-b22810.2",2.39490524540049e-164,0.309791806932573,0.305,0.087,4.70838371245735e-160,"Chir03Ox-b22810.2"
"Chir08Ox-b03450.2",7.5257721820335e-141,0.273395112859895,0.292,0.088,1.47956681098779e-136,"Chir08Ox-b03450.2"
"Chir06Ox-b21550.2",7.15007451039124e-119,0.780249619796368,0.269,0.09,1.40570464874292e-114,"Chir06Ox-b21550.2"
"Chir03Ox-b00140.2",2.52876981125667e-91,0.650346863444768,0.25,0.09,4.97156144893061e-87,"Chir03Ox-b00140.2"
"Chir08Ox-b05520.2",3.48979485779692e-72,0.400973394053998,0.231,0.09,6.86093669042874e-68,"Chir08Ox-b05520.2"
"Chir05Ox-b04080.2",0,0.456771607060433,0.408,0.091,0,"Chir05Ox-b04080.2"
"Chir08Ox-b17430.2",0,0.553526797659306,0.449,0.091,0,"Chir08Ox-b17430.2"
"Chir07Ox-b29750.2",1.03431465909367e-114,0.785393549381318,0.278,0.091,2.03346261977816e-110,"Chir07Ox-b29750.2"
"Chir07Ox-b09330.2",2.96104038266185e-112,0.398390603908461,0.271,0.092,5.82140539231321e-108,"Chir07Ox-b09330.2"
"Chir02Ox-b16950.2",6.89590388271552e-104,0.260412346731921,0.275,0.092,1.35573470334187e-99,"Chir02Ox-b16950.2"
"Chir02Ox-b16500.2",3.60069980963472e-103,0.257107230706154,0.263,0.092,7.07897582574186e-99,"Chir02Ox-b16500.2"
"Chir04Ox-b10130.2",5.81412379002283e-38,0.264198294550043,0.196,0.092,1.14305673711849e-33,"Chir04Ox-b10130.2"
"Chir08Ox-b01370.2",0,0.599734422446291,0.534,0.093,0,"Chir08Ox-b01370.2"
"Chir02Ox-b20320.2",0,0.540797927462077,0.411,0.094,0,"Chir02Ox-b20320.2"
"Chir06Ox-b37330.2",0,1.33300678468123,0.467,0.094,0,"Chir06Ox-b37330.2"
"Chir02Ox-b17080.2",1.60510853645115e-168,0.365539503965804,0.326,0.094,3.15564338266296e-164,"Chir02Ox-b17080.2"
"Chir04Ox-b21780.2",2.95147380042895e-128,0.261096169717957,0.291,0.094,5.80259749164331e-124,"Chir04Ox-b21780.2"
"Chir06Ox-b17980.2",0,1.5040654626832,0.684,0.095,0,"Chir06Ox-b17980.2"
"Chir07Ox-b28210.2",0,0.763331767624114,0.544,0.095,0,"Chir07Ox-b28210.2"
"Chir06Ox-b27160.2",2.64625996217223e-262,0.467204404545171,0.382,0.095,5.2025470856306e-258,"Chir06Ox-b27160.2"
"Chir05Ox-b01670.2",2.72309726592321e-189,0.377563095456053,0.332,0.095,5.35360922480504e-185,"Chir05Ox-b01670.2"
"Chir05Ox-b14380.2",4.12996124305437e-87,0.251619040423581,0.269,0.095,8.11950380384489e-83,"Chir05Ox-b14380.2"
"Chir08Ox-b20850.2",5.69233062512152e-243,0.495062808164473,0.368,0.096,1.11911220089889e-238,"Chir08Ox-b20850.2"
"Chir06Ox-b22720.2",0,1.27928675423026,0.519,0.097,0,"Chir06Ox-b22720.2"
"Chir01Ox-b18710.2",2.36262391953811e-247,0.428855549813594,0.378,0.098,4.64491862581192e-243,"Chir01Ox-b18710.2"
"Chir02Ox-b11050.2",1.77286652283581e-22,0.577771529281775,0.177,0.098,3.4854555838952e-18,"Chir02Ox-b11050.2"
"Chir06Ox-b17160.2",1.32847731484591e-21,1.0803924007263,0.176,0.098,2.61178640098706e-17,"Chir06Ox-b17160.2"
"Chir06Ox-b10970.2",0,0.996737448118561,0.481,0.099,0,"Chir06Ox-b10970.2"
"Chir07Ox-b00590.2",0,0.554541943542663,0.463,0.1,0,"Chir07Ox-b00590.2"
"Chir07Ox-b26310.2",0,1.31298617670445,0.77,0.1,0,"Chir07Ox-b26310.2"
"Chir05Ox-b09870.2",1.33066242477547e-11,0.42729093832176,0.153,0.1,2.61608232710858e-07,"Chir05Ox-b09870.2"
"Chir02Ox-b12050.2",0.706802782923135,1.1532833872952,0.092,0.1,1,"Chir02Ox-b12050.2"
"Chir07Ox-b36080.2",0,0.825246471704387,0.507,0.103,0,"Chir07Ox-b36080.2"
"Chir04Ox-b02280.2",0,1.19641965061628,0.489,0.109,0,"Chir04Ox-b02280.2"
"Chir01Ox-b41000.2",1.70651832540867e-268,0.568396537348611,0.41,0.109,3.35501502775344e-264,"Chir01Ox-b41000.2"
"Chir06Ox-b19160.2",0,0.944465101951455,0.524,0.11,0,"Chir06Ox-b19160.2"
"Chir04Ox-b20580.2",6.03019459278669e-277,0.505394571232923,0.421,0.11,1.18553625694186e-272,"Chir04Ox-b20580.2"
"Chir05Ox-b19510.2",6.1277926886942e-249,0.751655787427809,0.412,0.111,1.20472404259728e-244,"Chir05Ox-b19510.2"
"Chir08Ox-b11240.2",0,0.7730648214489,0.631,0.117,0,"Chir08Ox-b11240.2"
"Chir06Ox-b18510.2",2.79265694709433e-300,0.566873096635159,0.45,0.12,5.49036355798744e-296,"Chir06Ox-b18510.2"
"Chir05Ox-b19890.2",3.46928551263149e-287,0.549774666464803,0.439,0.12,6.82061531783351e-283,"Chir05Ox-b19890.2"
"Chir03Ox-b18100.2",0,3.24353967856178,0.707,0.126,0,"Chir03Ox-b18100.2"
"Chir05Ox-b01200.2",0,4.39954136759912,0.837,0.127,0,"Chir05Ox-b01200.2"
"Chir02Ox-b27050.2",7.18383750418307e-276,0.499635869802124,0.448,0.13,1.41234245332239e-271,"Chir02Ox-b27050.2"
"Chir01Ox-b15200.2",0,0.623496834143962,0.503,0.137,0,"Chir01Ox-b15200.2"
"Chir02Ox-b23660.2",2.93007260608307e-271,0.53072640980755,0.469,0.142,5.76052274355932e-267,"Chir02Ox-b23660.2"
"Chir08Ox-b28950.2",5.90387105917352e-306,0.702228808676293,0.497,0.145,1.16070105023351e-301,"Chir08Ox-b28950.2"
"Chir02Ox-b20950.2",1.55845300286654e-263,1.72351729336102,0.48,0.148,3.06391860363561e-259,"Chir02Ox-b20950.2"
"Chir08Ox-b18570.2",0,0.79563479381743,0.568,0.154,0,"Chir08Ox-b18570.2"
"Chir07Ox-b21090.2",0,1.14924170758905,0.615,0.157,0,"Chir07Ox-b21090.2"
"Chir05Ox-b22360.2",0,0.669515508157547,0.537,0.16,0,"Chir05Ox-b22360.2"
"Chir07Ox-b36460.2",0,0.810999782634236,0.548,0.161,0,"Chir07Ox-b36460.2"
"Chir08Ox-b03650.2",0,0.933039538766361,0.662,0.17,0,"Chir08Ox-b03650.2"
"Chir04Ox-b22270.2",1.3203447590862e-279,1.57099767276399,0.531,0.173,2.59579779636347e-275,"Chir04Ox-b22270.2"
"Chir04Ox-b15390.2",0,0.816379852948211,0.546,0.178,0,"Chir04Ox-b15390.2"
"Chir04Ox-b26940.2",1.24887209550423e-261,0.939168280641458,0.507,0.178,2.45528253976131e-257,"Chir04Ox-b26940.2"
"Chir07Ox-b13590.2",4.48579647503182e-216,0.692682340324502,0.49,0.178,8.81907586991255e-212,"Chir07Ox-b13590.2"
"Chir08Ox-b23150.2",1.72335118270496e-210,0.524308468863509,0.482,0.18,3.38810842519795e-206,"Chir08Ox-b23150.2"
"Chir04Ox-b00170.2",5.18327457598844e-264,0.768243236698217,0.549,0.188,1.01903178163933e-259,"Chir04Ox-b00170.2"
"Chir08Ox-b23950.2",3.39682300313203e-208,1.12277958440129,0.504,0.194,6.67815402415757e-204,"Chir08Ox-b23950.2"
"Chir02Ox-b14150.2",3.54561228642093e-292,0.718113399808357,0.576,0.202,6.97067375510355e-288,"Chir02Ox-b14150.2"
"Chir01Ox-b19750.2",2.2982422414436e-211,0.657676218259494,0.545,0.207,4.51834424667811e-207,"Chir01Ox-b19750.2"
"Chir01Ox-b43620.2",0,1.90077183629193,0.812,0.208,0,"Chir01Ox-b43620.2"
"Chir01Ox-b02830.2",9.5463551686045e-281,0.75174964788406,0.57,0.214,1.87681342614765e-276,"Chir01Ox-b02830.2"
"Chir05Ox-b21380.2",4.11627773102951e-219,0.617073152050378,0.544,0.225,8.09260201920401e-215,"Chir05Ox-b21380.2"
"Chir01Ox-b26450.2",1.14728120416757e-262,0.56199323877335,0.591,0.231,2.25555484739344e-258,"Chir01Ox-b26450.2"
"Chir01Ox-b28620.2",0,1.24165220507276,0.74,0.233,0,"Chir01Ox-b28620.2"
"Chir08Ox-b25720.2",4.79952135228407e-201,0.681137986809096,0.575,0.242,9.43585897859048e-197,"Chir08Ox-b25720.2"
"Chir04Ox-b16090.2",3.40544341545036e-213,0.740221420355005,0.558,0.245,6.69510175477541e-209,"Chir04Ox-b16090.2"
"Chir03Ox-b12090.2",2.46093959457846e-198,0.874164473619436,0.557,0.252,4.83820724294125e-194,"Chir03Ox-b12090.2"
"Chir06Ox-b07150.2",3.13010626078976e-197,0.676992581577306,0.559,0.253,6.15378890871268e-193,"Chir06Ox-b07150.2"
"Chir04Ox-b30660.2",0,1.63638430339928,0.796,0.257,0,"Chir04Ox-b30660.2"
"Chir03Ox-b23070.2",0,1.59424948022421,0.744,0.265,0,"Chir03Ox-b23070.2"
"Chir02Ox-b17220.2",0,0.869168687996134,0.71,0.274,0,"Chir02Ox-b17220.2"
"Chir06Ox-b05500.2",0,1.34504840476496,0.778,0.288,0,"Chir06Ox-b05500.2"
"Chir03Ox-b00430.2",4.34025429081573e-192,0.841512934964919,0.644,0.293,8.53293993574372e-188,"Chir03Ox-b00430.2"
"Chir01Ox-b33620.2",5.48445862160521e-155,0.728329708181162,0.611,0.295,1.07824456500758e-150,"Chir01Ox-b33620.2"
"Chir01Ox-b00630.2",9.19464811593523e-182,0.869764752746483,0.65,0.296,1.80766781959287e-177,"Chir01Ox-b00630.2"
"Chir04Ox-b11550.2",4.75508932669273e-214,0.901926921563575,0.653,0.305,9.34850561627792e-210,"Chir04Ox-b11550.2"
"Chir04Ox-b18670.2",1.27470438456751e-267,0.773586014736038,0.677,0.323,2.50606882005972e-263,"Chir04Ox-b18670.2"
"Chir07Ox-b37080.2",2.95251588204884e-238,0.7061677546361,0.684,0.323,5.80464622410801e-234,"Chir07Ox-b37080.2"
"Chir05Ox-b22080.2",1.66209176796463e-225,0.644648530576392,0.644,0.324,3.26767241581847e-221,"Chir05Ox-b22080.2"
"Chir06Ox-b00810.2",1.11882193997717e-209,0.700966518571847,0.656,0.328,2.19960393399511e-205,"Chir06Ox-b00810.2"
"Chir08Ox-b29460.2",9.58660757712842e-284,1.00865916744152,0.731,0.333,1.88472704966345e-279,"Chir08Ox-b29460.2"
"Chir04Ox-b29690.2",0,1.08946490343722,0.817,0.342,0,"Chir04Ox-b29690.2"
"Chir03Ox-b17760.2",3.1165177021203e-268,0.831318970374917,0.712,0.358,6.12707380236852e-264,"Chir03Ox-b17760.2"
"Chir01Ox-b08030.2",1.79903664052048e-242,1.01040211257066,0.722,0.38,3.53690603526326e-238,"Chir01Ox-b08030.2"
"Chir06Ox-b01200.2",1.01374212762111e-239,0.872945542741644,0.692,0.38,1.9930170229031e-235,"Chir06Ox-b01200.2"
"Chir06Ox-b36610.2",0,3.17298136643752,0.805,0.407,0,"Chir06Ox-b36610.2"
"Chir06Ox-b18200.2",0,1.33619780747728,0.771,0.454,0,"Chir06Ox-b18200.2"
"Chir06Ox-b07690.2",1.23700873735666e-237,0.855117069040142,0.805,0.467,2.43195917764319e-233,"Chir06Ox-b07690.2"
"Chir01Ox-b21580.2",5.62726977701158e-242,1.1264693968701,0.784,0.478,1.10632123816048e-237,"Chir01Ox-b21580.2"
"Chir02Ox-b23220.2",9.62551896171447e-168,0.882689384730574,0.784,0.48,1.89237702787307e-163,"Chir02Ox-b23220.2"
"Chir05Ox-b19470.2",0,1.35111863586979,0.863,0.527,0,"Chir05Ox-b19470.2"
"Chir07Ox-b26300.2",0,1.29808647556416,0.858,0.541,0,"Chir07Ox-b26300.2"
"Chir04Ox-b14120.2",4.13457337704406e-236,1.19983700644222,0.859,0.55,8.12857125926862e-232,"Chir04Ox-b14120.2"
