"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
0,0.303394705582672,0.386,0.063,0,"Chir01Ox-b19910.2"
6.9839342781256e-41,0.258990893757314,0.142,0.063,1.37304147907949e-36,"Chir08Ox-b16470.2"
1.24491284123407e-294,0.543887288660216,0.294,0.067,2.44749864586618e-290,"Chir04Ox-b20280.2"
0,0.320604402134386,0.316,0.068,0,"Chir06Ox-b10180.2"
0,0.265483632462975,0.348,0.069,0,"Chir01Ox-b23400.2"
0,1.25032866107276,0.514,0.071,0,"Chir07Ox-b11520.2"
0,0.448024483008885,0.363,0.073,0,"Chir03Ox-b30070.2"
9.74888387197745e-277,0.606661783508934,0.307,0.074,1.91663056923077e-272,"Chir01Ox-b42810.2"
0,0.49163611413985,0.476,0.077,0,"Chir01Ox-b29650.2"
0,0.379793022061796,0.392,0.078,0,"Chir06Ox-b21550.2"
3.02663383507725e-205,0.451526778605354,0.28,0.078,5.95036211976187e-201,"Chir06Ox-b04340.2"
0,0.276794457467514,0.407,0.086,0,"Chir01Ox-b28850.2"
3.86961446846297e-234,0.687361941883756,0.311,0.087,7.60766204499819e-230,"Chir05Ox-b20810.2"
0,2.78190382574622,0.6,0.088,0,"Chir08Ox-b06850.2"
9.03815944256137e-199,1.11253107277627,0.295,0.088,1.77690214640756e-194,"Chir06Ox-b17160.2"
0,0.3699802002425,0.36,0.089,0,"Chir06Ox-b28700.2"
5.10345488801234e-163,0.429940021042459,0.278,0.089,1.00333923098323e-158,"Chir02Ox-b03920.2"
2.9722813656296e-153,0.275652634177445,0.276,0.089,5.8435051648278e-149,"Chir01Ox-b24510.2"
2.87295314426416e-139,0.259259339267298,0.267,0.091,5.64822588162334e-135,"Chir08Ox-b28070.2"
0,0.521902997168001,0.419,0.093,0,"Chir06Ox-b11590.2"
2.58549787310598e-143,0.481486271522739,0.273,0.093,5.08308881852636e-139,"Chir06Ox-b04370.2"
1.05556479675731e-62,0.641717038490934,0.207,0.095,2.07524039042486e-58,"Chir05Ox-b09870.2"
0,0.279642825670003,0.374,0.096,0,"Chir01Ox-b06960.2"
1.70386374708871e-93,0.39047884988253,0.238,0.096,3.3497961267764e-89,"Chir08Ox-b08610.2"
0,0.38484737194373,0.412,0.103,0,"Chir01Ox-b18920.2"
0,0.272890034762795,0.431,0.104,0,"Chir08Ox-b18120.2"
0,0.757472738988369,0.499,0.107,0,"Chir08Ox-b23810.2"
0,1.15420024220515,0.566,0.111,0,"Chir02Ox-b14000.2"
0,0.434588286614173,0.518,0.129,0,"Chir02Ox-b13550.2"
0,0.462755191533504,0.537,0.147,0,"Chir03Ox-b05480.2"
0,0.703009364249084,0.573,0.15,0,"Chir05Ox-b12990.2"
0,1.53833766319912,0.772,0.159,0,"Chir04Ox-b25400.2"
3.97548120415938e-303,0.399296659023425,0.477,0.161,7.81579604737733e-299,"Chir08Ox-b28310.2"
0,0.332765493379299,0.495,0.162,0,"Chir01Ox-b01170.2"
0,2.99382186255408,0.772,0.174,0,"Chir02Ox-b02980.2"
4.87522700877914e-286,0.393049220022756,0.509,0.184,9.58469629925979e-282,"Chir03Ox-b32220.2"
0,0.678175436024751,0.6,0.185,0,"Chir05Ox-b11620.2"
9.88572956933681e-248,0.484681839546267,0.495,0.19,1.94353443333162e-243,"Chir06Ox-b14320.2"
0,0.637708618584298,0.562,0.204,0,"Chir06Ox-b00490.2"
5.98847697346146e-256,0.330534818503779,0.535,0.21,1.17733457298252e-251,"Chir04Ox-b08330.2"
4.47266849644765e-227,0.318890696756009,0.528,0.214,8.79326626401609e-223,"Chir04Ox-b19210.2"
0,0.654603448627737,0.592,0.215,0,"Chir06Ox-b20020.2"
0,0.629089734120158,0.693,0.224,0,"Chir02Ox-b16260.2"
0,0.409034182418526,0.579,0.224,0,"Chir04Ox-b18040.2"
8.90343907881929e-225,0.3223595040902,0.527,0.226,1.75041612289587e-220,"Chir07Ox-b30310.2"
0,0.579725763658087,0.577,0.229,0,"Chir03Ox-b13460.2"
0,0.797503153056409,0.702,0.242,0,"Chir02Ox-b11660.2"
2.32269072356227e-278,0.385155954342803,0.609,0.243,4.56640996252343e-274,"Chir04Ox-b18080.2"
0,0.818239750043648,0.656,0.244,0,"Chir05Ox-b28860.2"
4.95454679399186e-232,0.454188027078024,0.558,0.252,9.740638996988e-228,"Chir05Ox-b09350.2"
1.26786986786958e-238,0.356621388807559,0.579,0.261,2.4926321602316e-234,"Chir07Ox-b06140.2"
0,0.964713583251754,0.739,0.262,0,"Chir03Ox-b12420.2"
6.38129596062089e-229,0.409009219068513,0.58,0.266,1.25456278585807e-224,"Chir04Ox-b18730.2"
0,1.01827772147446,0.81,0.274,0,"Chir01Ox-b33620.2"
3.51547260031058e-273,0.497677160011609,0.626,0.281,6.9114191322106e-269,"Chir03Ox-b25200.2"
1.87304800597965e-225,0.364094631115912,0.602,0.281,3.682412379756e-221,"Chir07Ox-b03460.2"
3.5824765413873e-252,0.460799517064786,0.619,0.283,7.04314888036744e-248,"Chir04Ox-b10950.2"
0,0.633997183853141,0.664,0.286,0,"Chir04Ox-b25070.2"
0,1.21088122851608,0.805,0.298,0,"Chir01Ox-b14810.2"
0,0.856367241663772,0.751,0.315,0,"Chir06Ox-b13240.2"
0,1.41576042960778,0.747,0.319,0,"Chir07Ox-b27160.2"
4.6701893053327e-252,0.522229782510588,0.643,0.327,9.18159217428409e-248,"Chir01Ox-b30190.2"
1.61720296733903e-199,0.339055043611724,0.666,0.335,3.17942103378854e-195,"Chir05Ox-b14200.2"
1.4759065575579e-235,0.343791960512155,0.725,0.343,2.90163229215883e-231,"Chir03Ox-b05520.2"
1.21863970036248e-278,0.500577124649972,0.73,0.353,2.39584565091263e-274,"Chir06Ox-b17060.2"
0,0.831050806410036,0.731,0.355,0,"Chir04Ox-b10970.2"
6.57476707430963e-247,0.914013999610226,0.692,0.358,1.29259920680927e-242,"Chir08Ox-b24850.2"
1.0505294049082e-258,0.600596386251667,0.708,0.39,2.06534081004953e-254,"Chir01Ox-b04960.2"
0,0.869444842812274,0.806,0.405,0,"Chir02Ox-b22720.2"
3.88788921484738e-262,0.540773962712336,0.732,0.417,7.64359019638996e-258,"Chir08Ox-b28190.2"
0,1.91804310553752,0.867,0.425,0,"Chir01Ox-b21060.2"
0,1.04548535602207,0.759,0.444,0,"Chir03Ox-b17790.2"
3.22528028617084e-150,0.295526439826572,0.765,0.463,6.34090104261187e-146,"Chir06Ox-b07690.2"
3.2623617690883e-253,0.478000080723992,0.781,0.478,6.41380323802759e-249,"Chir05Ox-b06790.2"
7.8101256443858e-301,0.718622998477519,0.799,0.489,1.53547070168625e-296,"Chir04Ox-b10500.2"
0,0.825571540156088,0.88,0.519,0,"Chir05Ox-b19470.2"
0,0.75128053274686,0.882,0.52,0,"Chir04Ox-b17280.2"
0,1.17914055258803,0.912,0.549,0,"Chir04Ox-b10440.2"
0,1.56320013593142,0.908,0.551,0,"Chir04Ox-b19160.2"
0,0.63190691130393,0.959,0.575,0,"Chir04Ox-b08240.2"
0,1.96196370140612,0.922,0.581,0,"Chir03Ox-b09250.2"
