"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016021","GO:0016021","integral component of membrane","6/524","421/25124",0.875084407775321,0.999959260365783,0.512321931254011,"NA/APG2/PEX11D/ATSFR2/SULTR3;2/AFT",6
"GO:0046658","GO:0046658","anchored component of plasma membrane","2/524","174/25124",0.880658562668405,0.999959260365783,0.512321931254011,"ATPCAP1/E13L3",2
"GO:0031226","GO:0031226","intrinsic component of plasma membrane","3/524","273/25124",0.926078109110117,0.999959260365783,0.512321931254011,"SULTR3;2/ATPCAP1/E13L3",3
"GO:0009705","GO:0009705","plant-type vacuole membrane","1/524","129/25124",0.934517514610588,0.999959260365783,0.512321931254011,"ATCAX1",1
"GO:0005615","GO:0005615","extracellular space","1/524","130/25124",0.93589030206184,0.999959260365783,0.512321931254011,"AtSOD2",1
"GO:0005694","GO:0005694","chromosome","5/524","416/25124",0.936587902476694,0.999959260365783,0.512321931254011,"PTAC4/CURT1B/PTAC13/PTAC16/PDE225",5
"GO:0061695","GO:0061695","transferase complex, transferring phosphorus-containing groups","2/524","234/25124",0.957498574727215,0.999959260365783,0.512321931254011,"CRB/PDE225",2
"GO:0031225","GO:0031225","anchored component of membrane","3/524","315/25124",0.961414976660965,0.999959260365783,0.512321931254011,"NA/ATPCAP1/E13L3",3
"GO:0005874","GO:0005874","microtubule","1/524","169/25124",0.971960021418958,0.999959260365783,0.512321931254011,"ATPCAP1",1
"GO:0000325","GO:0000325","plant-type vacuole","1/524","177/25124",0.976338810157762,0.999959260365783,0.512321931254011,"ATCAX1",1
"GO:0099081","GO:0099081","supramolecular polymer","1/524","184/25124",0.979606418070108,0.999959260365783,0.512321931254011,"ATPCAP1",1
"GO:0099512","GO:0099512","supramolecular fiber","1/524","184/25124",0.979606418070108,0.999959260365783,0.512321931254011,"ATPCAP1",1
"GO:0099513","GO:0099513","polymeric cytoskeletal fiber","1/524","184/25124",0.979606418070108,0.999959260365783,0.512321931254011,"ATPCAP1",1
"GO:0005856","GO:0005856","cytoskeleton","2/524","348/25124",0.994722179873149,0.999959260365783,0.512321931254011,"ATPCAP1/NA",2
"GO:0015630","GO:0015630","microtubule cytoskeleton","1/524","255/25124",0.995493848228277,0.999959260365783,0.512321931254011,"ATPCAP1",1
"GO:0099080","GO:0099080","supramolecular complex","1/524","290/25124",0.997862614113826,0.999959260365783,0.512321931254011,"ATPCAP1",1
"GO:0005789","GO:0005789","endoplasmic reticulum membrane","1/524","293/25124",0.997995081826383,0.999959260365783,0.512321931254011,"ADS3",1
"GO:0042175","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network","1/524","298/25124",0.998197901035992,0.999959260365783,0.512321931254011,"ADS3",1
"GO:0005802","GO:0005802","trans-Golgi network","1/524","313/25124",0.998691517260977,0.999959260365783,0.512321931254011,"ACS1",1
"GO:0005730","GO:0005730","nucleolus","2/524","486/25124",0.999628193438223,0.999959260365783,0.512321931254011,"ATRAB8D/PPH1",2
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","1/524","391/25124",0.999753088896906,0.999959260365783,0.512321931254011,"ACS1",1
"GO:0005768","GO:0005768","endosome","1/524","418/25124",0.999861545030423,0.999959260365783,0.512321931254011,"ACS1",1
"GO:0005654","GO:0005654","nucleoplasm","1/524","475/25124",0.999959260365783,0.999959260365783,0.512321931254011,"AMI1",1
