"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
1.77043215499905e-238,0.270623669048606,0.866,0.603,3.48066961672814e-234,"Chir04Ox-b17640.2"
5.17364458492844e-273,0.294423671445588,0.857,0.604,1.01713852539693e-268,"Chir03Ox-b03930.2"
2.04488854522888e-238,0.270240345788464,0.858,0.604,4.02025087991999e-234,"Chir03Ox-b02890.2"
0,0.471702473898939,0.889,0.606,0,"Chir03Ox-b06300.2"
4.7436232591666e-196,0.268192722282107,0.861,0.607,9.32596332752153e-192,"Chir02Ox-b20420.2"
2.30573552621994e-217,0.273547098124275,0.849,0.608,4.53307604454841e-213,"Chir04Ox-b16820.2"
1.14446381419573e-213,0.308066294369849,0.855,0.609,2.25001585870881e-209,"ChirPtOx-b00610.2"
0,0.45454347287588,0.879,0.613,0,"Chir05Ox-b13610.2"
1.45228755527051e-251,0.294000709290916,0.86,0.615,2.85519733366181e-247,"Chir04Ox-b12970.2"
8.643840409178e-230,0.286016024304283,0.852,0.615,1.6993790244444e-225,"Chir02Ox-b15610.2"
2.91219600630438e-293,0.450227137112716,0.88,0.618,5.72537734839441e-289,"Chir01Ox-b08930.2"
2.87258752152172e-231,0.312887381686628,0.89,0.619,5.64750706731171e-227,"Chir06Ox-b25740.2"
2.96351871755769e-186,0.2707722014373,0.853,0.619,5.82627779871842e-182,"Chir04Ox-b03150.2"
0,0.391097306615776,0.899,0.623,0,"Chir06Ox-b25170.2"
0,0.366271164776765,0.878,0.624,0,"Chir04Ox-b30400.2"
2.10716928591924e-287,0.33550790278821,0.867,0.627,4.14269481611723e-283,"Chir04Ox-b13560.2"
0,0.361141466275925,0.892,0.628,0,"Chir02Ox-b02710.2"
1.27517609220315e-198,0.38110042542089,0.857,0.628,2.50699619727139e-194,"Chir07Ox-b22120.2"
1.08327808950856e-241,0.296586680999067,0.9,0.63,2.12972472397383e-237,"Chir07Ox-b25250.2"
2.75878690319208e-229,0.263812949864213,0.875,0.63,5.42377505167564e-225,"Chir03Ox-b05040.2"
0,0.354425370265204,0.906,0.634,0,"Chir05Ox-b28520.2"
9.15111512876983e-215,0.264378561351617,0.877,0.634,1.79910923431615e-210,"Chir03Ox-b04090.2"
0,0.670958990565495,0.925,0.636,0,"Chir01Ox-b20510.2"
0,0.431812177340397,0.91,0.638,0,"Chir06Ox-b15430.2"
0,2.04765992819484,0.941,0.638,0,"Chir08Ox-b22340.2"
2.57453972071761e-294,0.338465245921482,0.899,0.638,5.06154509093082e-290,"Chir03Ox-b16980.2"
5.92824155625287e-261,0.294351896441874,0.895,0.642,1.16549228995931e-256,"Chir01Ox-b35370.2"
0,0.561585717544366,0.923,0.643,0,"Chir05Ox-b05320.2"
2.89104885043302e-252,0.307099619505067,0.867,0.643,5.68380203995131e-248,"Chir04Ox-b30790.2"
3.73573149110239e-205,0.265464615526833,0.881,0.645,7.34444811150731e-201,"Chir06Ox-b31920.2"
