"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000981","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","12/177","272/21875",2.34743259046541e-06,0.000318600983310167,0.000294120806433253,"NA/KNAT6/AtMYB117/BUM/ATK1/NA/AtGATA18/HAT3/BP/ATH1/BLH9/AGL35",12
"GO:0000978","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","8/177","111/21875",3.40749714770232e-06,0.000318600983310167,0.000294120806433253,"KNAT6/AtMYB117/BUM/ATK1/BP/ATH1/ATWRKY13/BLH9",8
"GO:0000156","GO:0000156","phosphorelay response regulator activity","5/177","33/21875",6.47361006209725e-06,0.000403521693870729,0.000372516508836473,"ARR3/ARR5/ARR9/ARR10/ARR6",5
