"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
7.33555957752324e-274,0.335750965744198,0.361,0.094,1.44217101294107e-269,"Chir03Ox-b09520.2"
2.96923982451183e-269,0.833527261898804,0.356,0.094,5.83752549499025e-265,"Chir05Ox-b17110.2"
3.6793073419659e-257,0.286170782276147,0.353,0.095,7.23351823430495e-253,"Chir01Ox-b32830.2"
0,0.69297677221046,0.64,0.096,0,"Chir01Ox-b07190.2"
1.34586607250175e-268,1.56428752468363,0.362,0.097,2.64597269853844e-264,"Chir08Ox-b30340.2"
0,0.432251423623189,0.551,0.098,0,"Chir02Ox-b17470.2"
7.64746854123238e-188,0.4701238500117,0.324,0.099,1.50349231520629e-183,"Chir05Ox-b17060.2"
0,0.578002498020996,0.572,0.1,0,"Chir01Ox-b05360.2"
0,0.447266185208463,0.578,0.101,0,"Chir06Ox-b24990.2"
0,0.321853927345701,0.433,0.101,0,"Chir06Ox-b33520.2"
1.74747477054593e-305,0.393488197601676,0.392,0.101,3.43553539889329e-301,"Chir01Ox-b38820.2"
0,0.620063739907417,0.446,0.102,0,"Chir01Ox-b22090.2"
8.18996117249834e-259,0.260384892590476,0.377,0.102,1.61014636651317e-254,"Chir07Ox-b25860.2"
3.02848392768709e-242,0.352240719731751,0.365,0.102,5.95399940183282e-238,"Chir03Ox-b31960.2"
2.8940127866023e-221,0.408312595402407,0.355,0.102,5.68962913846012e-217,"Chir08Ox-b29730.2"
0,0.954997394295941,0.435,0.103,0,"Chir07Ox-b06540.2"
0,1.06656880925983,0.43,0.104,0,"Chir02Ox-b02100.2"
1.4538670797305e-297,1.08055270001622,0.392,0.104,2.85830267875016e-293,"Chir08Ox-b30440.2"
0,0.35435759774824,0.497,0.105,0,"Chir02Ox-b10000.2"
0,0.385066354419394,0.536,0.105,0,"Chir05Ox-b21050.2"
0,0.705162164865278,0.425,0.105,0,"Chir07Ox-b34930.2"
4.51865553495083e-255,1.08667923024962,0.373,0.105,8.88367678171334e-251,"Chir05Ox-b16570.2"
1.64467043023786e-75,0.28074217200341,0.243,0.105,3.23342206584764e-71,"Chir03Ox-b16050.2"
0,0.536136367113262,0.535,0.106,0,"Chir06Ox-b24060.2"
0,0.305132018003749,0.422,0.106,0,"Chir08Ox-b00630.2"
0,0.887353608426194,0.531,0.107,0,"Chir07Ox-b15930.2"
0,0.289373559709439,0.416,0.108,0,"Chir02Ox-b03570.2"
5.63061520610284e-155,0.257438430947768,0.316,0.108,1.10697894951982e-150,"Chir01Ox-b17560.2"
4.93276746542154e-135,0.260865635993359,0.301,0.108,9.69782083701875e-131,"Chir06Ox-b37380.2"
0,1.09317282691495,0.416,0.109,0,"Chir06Ox-b05150.2"
5.39530285211306e-189,0.346965236943228,0.338,0.109,1.06071654072543e-184,"Chir03Ox-b06410.2"
0,0.543125545942345,0.545,0.11,0,"Chir05Ox-b20670.2"
0,0.490948318106095,0.469,0.111,0,"Chir05Ox-b03360.2"
3.84160362102757e-262,0.665729706600167,0.387,0.111,7.55259271894021e-258,"Chir03Ox-b04700.2"
3.38652849205941e-235,0.546011838382795,0.365,0.111,6.65791501538879e-231,"Chir05Ox-b20190.2"
1.27267246766068e-198,0.300048040261956,0.345,0.111,2.50207407142089e-194,"Chir04Ox-b12570.2"
3.27131609198579e-139,0.276666869981325,0.31,0.111,6.43140743684405e-135,"Chir02Ox-b13120.2"
3.25780219680719e-201,0.265620217792972,0.351,0.112,6.40483911892294e-197,"Chir01Ox-b00370.2"
0,0.508872925868095,0.63,0.114,0,"Chir01Ox-b32940.2"
0,1.91644412423401,0.462,0.114,0,"Chir04Ox-b24880.2"
2.29623534464446e-285,0.590440780620752,0.403,0.114,4.514398687571e-281,"Chir07Ox-b25410.2"
1.60513887338999e-230,0.278467848164177,0.4,0.114,3.15570302508471e-226,"Chir01Ox-b43670.2"
0,0.631912049897054,0.431,0.115,0,"Chir05Ox-b04890.2"
1.21159245054067e-288,0.281847418196514,0.426,0.115,2.38199075776296e-284,"Chir06Ox-b02260.2"
0,1.15315104088812,0.762,0.116,0,"Chir03Ox-b13500.2"
3.15226824585372e-260,0.287112752243174,0.398,0.116,6.19735937134841e-256,"Chir05Ox-b05360.2"
2.11794329221565e-260,0.322168950530802,0.418,0.117,4.16387651249596e-256,"Chir03Ox-b03470.2"
2.25629972767805e-210,0.269788685529461,0.369,0.119,4.43588526461505e-206,"Chir02Ox-b15840.2"
0,0.556325191319621,0.435,0.12,0,"Chir01Ox-b02600.2"
0,1.11013545213093,0.464,0.121,0,"Chir01Ox-b02880.2"
0,1.6126155227385,0.442,0.121,0,"Chir08Ox-b02080.2"
0,0.282183932876512,0.468,0.123,0,"Chir01Ox-b28260.2"
0,0.983431074075853,0.477,0.123,0,"Chir06Ox-b02560.2"
0,0.89279430200548,0.776,0.124,0,"Chir05Ox-b14960.2"
6.66546217356969e-295,0.347945007118013,0.428,0.124,1.3104298633238e-290,"Chir07Ox-b19650.2"
5.73833768556388e-81,0.280829326646963,0.279,0.124,1.12815718898186e-76,"Chir02Ox-b17090.2"
0,0.714280983351139,0.774,0.125,0,"Chir01Ox-b00640.2"
0,0.497192061088901,0.632,0.125,0,"Chir01Ox-b18000.2"
0,0.526335504006695,0.669,0.125,0,"Chir01Ox-b40390.2"
0,0.422743951967429,0.562,0.125,0,"Chir05Ox-b25270.2"
1.84942608361244e-279,0.329874138224738,0.437,0.125,3.63597168038206e-275,"Chir01Ox-b31820.2"
0,0.517453913778214,0.446,0.126,0,"Chir01Ox-b35470.2"
0,0.921001864698761,0.731,0.126,0,"Chir04Ox-b29030.2"
0,0.822905164649312,0.753,0.126,0,"Chir06Ox-b00480.2"
0,0.398964316200748,0.511,0.126,0,"Chir07Ox-b00350.2"
0,0.390660874548533,0.551,0.127,0,"Chir02Ox-b25240.2"
0,0.867554412745469,0.541,0.127,0,"Chir07Ox-b13730.2"
5.90139790442274e-176,0.353753715704507,0.36,0.127,1.16021482800951e-171,"Chir04Ox-b25610.2"
0,0.83622595886337,0.53,0.129,0,"Chir02Ox-b23850.2"
0,0.826636075610975,0.518,0.129,0,"Chir06Ox-b09080.2"
0,1.07589379467928,0.733,0.129,0,"Chir06Ox-b28110.2"
4.32142066502947e-267,0.252815384830437,0.456,0.129,8.49591302744794e-263,"Chir06Ox-b13490.2"
1.34427631608383e-285,2.04878839452323,0.433,0.132,2.6428472374208e-281,"Chir03Ox-b01760.2"
7.64927347763869e-109,0.461308713138595,0.31,0.132,1.50384716570377e-104,"Chir01Ox-b14270.2"
0,0.389717560601359,0.466,0.133,0,"Chir07Ox-b18450.2"
0,0.662847412661773,0.535,0.134,0,"Chir04Ox-b30460.2"
0,0.835158684920109,0.737,0.134,0,"Chir05Ox-b12470.2"
0,0.899322610330216,0.502,0.134,0,"Chir06Ox-b23890.2"
