"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098807","GO:0098807","chloroplast thylakoid membrane protein complex","13/544","20/25124",1.34699409022869e-17,7.63296651129589e-17,4.25366554809059e-17,"ATLFNR2/CP22/PSAG/LHCB2/CURT1B/LHCB2/PPL1/TROL/ATPC1/LHCB5/LHCB3/PSAN/ATLFNR1",13
"GO:0031969","GO:0031969","chloroplast membrane","25/544","134/25124",1.40620373480732e-16,7.60628383827598e-16,4.23879594702686e-16,"ATTOC33/atTIC20/ATTIC110/CJD1/AtLrgB/ATCAO/ZKT/NA/AtTic20-II/NA/NA/ACSF/NA/APG1/ATTOC159/CMT1/EMB2797/TIC56/AtOR-like/ABAR/ATTIC40/emb1211/CDF1/NA/ATHSP93-V",25
"GO:0009508","GO:0009508","plastid chromosome","12/544","18/25124",1.5538799239949e-16,8.01400729309926e-16,4.4660102562163e-16,"ATWHY1/PTAC6/PTAC4/ATWHY3/HMR/CURT1B/PDE324/PTAC13/PTAC16/PDE312/PTAC14/PDE225",12
"GO:0042170","GO:0042170","plastid membrane","26/544","148/25124",1.61627037844019e-16,8.01400729309926e-16,4.4660102562163e-16,"ATTOC33/atTIC20/ATTIC110/CJD1/AtLrgB/ATCAO/ZKT/NA/PSB29/AtTic20-II/NA/NA/ACSF/NA/APG1/ATTOC159/CMT1/EMB2797/TIC56/AtOR-like/ABAR/ATTIC40/emb1211/CDF1/NA/ATHSP93-V",26
"GO:0009528","GO:0009528","plastid inner membrane","19/544","69/25124",2.94518991003285e-16,1.40191039717564e-15,7.81250376135029e-16,"atTIC20/ATTIC110/AtLrgB/ATCAO/PSB29/AtTic20-II/NA/ACSF/NA/APG1/CMT1/EMB2797/TIC56/ABAR/ATTIC40/emb1211/CDF1/NA/ATHSP93-V",19
"GO:0000229","GO:0000229","cytoplasmic chromosome","12/544","20/25124",1.01360417791338e-15,4.63918835275737e-15,2.58530620277501e-15,"ATWHY1/PTAC6/PTAC4/ATWHY3/HMR/CURT1B/PDE324/PTAC13/PTAC16/PDE312/PTAC14/PDE225",12
"GO:0009706","GO:0009706","chloroplast inner membrane","18/544","65/25124",1.60933247686441e-15,7.09298387951351e-15,3.95274643440381e-15,"atTIC20/ATTIC110/AtLrgB/ATCAO/AtTic20-II/NA/ACSF/NA/APG1/CMT1/EMB2797/TIC56/ABAR/ATTIC40/emb1211/CDF1/NA/ATHSP93-V",18
"GO:0022626","GO:0022626","cytosolic ribosome","35/544","320/25124",4.19031169395029e-15,1.78088246992887e-14,9.92442243304015e-15,"EMB2784/NA/NA/PRPL11/CPN60B/ARP2/RBCS1A/NA/emb1473/CS17/AtFBA1/CH-CPN60A/RPL40A/NA/GOX1/RFC3/RPL15/NA/NA/PRPL17/CYP20-3/EMB3126/PRPL5/RPS18C/NA/NA/CAT2/SHM1/EMB3136/NA/NA/RPL18C/ARRPS1/ATGSL1/NA",35
"GO:0044391","GO:0044391","ribosomal subunit","33/544","307/25124",4.27429664656463e-14,1.75393552048687e-13,9.7742536745398e-14,"EMB2784/NA/PRPL34/PRPL11/ARP2/NA/RPS9/emb1473/CS17/PRPL35/PRPL28/EMB3113/RPL40A/NA/PRPS10/PRPS20/RFC3/RPL15/RPL12-C/RPL9/NA/PRPL17/EMB3126/RPS18C/NA/NA/EMB3136/EMB3137/NA/NA/RPL18C/ARRPS1/NA",33
"GO:0015934","GO:0015934","large ribosomal subunit","22/544","177/25124",4.56736394194779e-11,1.81172103030596e-10,1.00962781874635e-10,"EMB2784/NA/PRPL34/PRPL11/ARP2/NA/emb1473/PRPL35/PRPL28/RPL40A/NA/RPL15/RPL12-C/RPL9/NA/PRPL17/EMB3126/NA/NA/EMB3136/RPL18C/NA",22
