"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005381","GO:0005381","iron ion transmembrane transporter activity","2/20","23/21809",0.000199817815451729,0.00535899918858534,0.00407409295038652,"MEB1/MEB2",2
"GO:0005384","GO:0005384","manganese ion transmembrane transporter activity","2/20","28/21809",0.00029772217714363,0.00535899918858534,0.00407409295038652,"MEB1/MEB2",2
"GO:0005507","GO:0005507","copper ion binding","3/20","191/21809",0.000675407415522924,0.00810488898627509,0.00616161151003369,"BGLU23/JAL31/JAL34",3
