"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
1.64033553239624e-257,0.436806809303851,0.17,0.025,3.224899656691e-253,"Chir08Ox-b01890.2"
7.4185917577165e-257,0.744721048238132,0.171,0.025,1.45849513956706e-252,"Chir05Ox-b12230.2"
3.36597632667344e-245,0.409404742063048,0.169,0.025,6.61750945823998e-241,"Chir07Ox-b24410.2"
0,1.83140050637922,0.385,0.026,0,"Chir03Ox-b22100.2"
1.05801830826292e-287,0.250348464901802,0.185,0.026,2.0800639940449e-283,"Chir05Ox-b28400.2"
0,1.87852350503464,0.433,0.027,0,"Chir01Ox-b41050.2"
0,0.553256861767239,0.28,0.027,0,"Chir03Ox-b14490.2"
0,0.398198496340662,0.25,0.027,0,"Chir04Ox-b30120.2"
2.36117477826844e-291,0.503479404295772,0.19,0.027,4.64206961407575e-287,"Chir06Ox-b26160.2"
2.56590469163453e-215,0.252214887484562,0.164,0.027,5.04456862375348e-211,"Chir07Ox-b18120.2"
0,0.324119737885188,0.234,0.028,0,"Chir02Ox-b04610.2"
0,2.67774410353853,0.402,0.028,0,"Chir04Ox-b21430.2"
0,0.679678566155528,0.358,0.028,0,"Chir05Ox-b04600.2"
1.3440289740705e-144,0.299980483630522,0.141,0.029,2.64236096302261e-140,"Chir05Ox-b14670.2"
9.09399983571819e-97,0.271886598191504,0.118,0.029,1.7878803677022e-92,"Chir02Ox-b12090.2"
0,0.451392295688464,0.271,0.03,0,"Chir03Ox-b30890.2"
1.41811560491989e-277,0.317596290204875,0.194,0.03,2.7880152792725e-273,"Chir07Ox-b13600.2"
1.44074489581907e-109,0.479231503333792,0.128,0.03,2.83250446518029e-105,"Chir05Ox-b16080.2"
0,0.584477835060176,0.258,0.032,0,"Chir01Ox-b40680.2"
0,0.654857376356084,0.382,0.032,0,"Chir04Ox-b22690.2"
1.52855130123646e-279,0.347260429968074,0.201,0.032,3.00513185823088e-275,"Chir01Ox-b01680.2"
4.44805208940677e-221,0.321722987677475,0.18,0.032,8.74487040777372e-217,"Chir02Ox-b02280.2"
3.77111639613185e-245,0.389472211488941,0.194,0.033,7.41401483479521e-241,"Chir05Ox-b00260.2"
0,0.762122637062905,0.244,0.034,0,"Chir02Ox-b20780.2"
1.26867836083417e-299,0.457831692285083,0.214,0.034,2.49422165739997e-295,"Chir04Ox-b28170.2"
2.19300346913983e-112,0.264931229505093,0.138,0.034,4.31144482032891e-108,"Chir06Ox-b04860.2"
5.5705687492059e-107,0.265115240335945,0.137,0.034,1.09517381609388e-102,"Chir07Ox-b17610.2"
0,0.491907693562263,0.261,0.035,0,"Chir04Ox-b22740.2"
2.45862342360335e-192,0.3082443167491,0.176,0.035,4.83365365080419e-188,"Chir02Ox-b20830.2"
6.96889491901418e-232,0.350021544744392,0.196,0.036,1.37008474107819e-227,"Chir01Ox-b11980.2"
1.22988407486172e-144,0.291743142280681,0.162,0.036,2.41795209117814e-140,"Chir03Ox-b16250.2"
2.69318034444475e-138,0.489143508528837,0.157,0.036,5.29479255717838e-134,"Chir06Ox-b17360.2"
0,0.773225612459386,0.465,0.037,0,"Chir01Ox-b13060.2"
0,0.626541026037706,0.324,0.037,0,"Chir08Ox-b05810.2"
1.48291003108736e-288,0.44878690258913,0.219,0.037,2.91540112111775e-284,"Chir02Ox-b27820.2"
0,1.27132314440434,0.349,0.038,0,"Chir02Ox-b08950.2"
0,0.766975189193761,0.294,0.039,0,"Chir04Ox-b11780.2"
2.24059422446651e-166,0.390344197478414,0.174,0.039,4.40500824530115e-162,"Chir02Ox-b15930.2"
5.45783293426401e-142,0.32855481696261,0.166,0.039,1.0730099548763e-137,"Chir03Ox-b05330.2"
0,0.479169298920891,0.277,0.041,0,"Chir06Ox-b32210.2"
0,0.737126053086022,0.323,0.041,0,"Chir07Ox-b25260.2"
0,1.42735809702693,0.545,0.041,0,"Chir08Ox-b23620.2"
4.98038194634492e-226,0.274254210100058,0.207,0.041,9.79143090651412e-222,"Chir02Ox-b14650.2"
5.68430242568953e-184,0.281802954399578,0.188,0.041,1.11753385689056e-179,"Chir04Ox-b26280.2"
3.38783570810402e-177,0.256500431311524,0.188,0.041,6.6604850021325e-173,"Chir08Ox-b29470.2"
0,1.01388745137043,0.462,0.042,0,"Chir07Ox-b04970.2"
7.62468209306968e-165,0.295611259513084,0.18,0.042,1.4990124994975e-160,"Chir04Ox-b28360.2"
1.89949103866133e-147,0.277260039142517,0.172,0.042,3.73439938200817e-143,"Chir07Ox-b21050.2"
0,0.419105896209076,0.254,0.043,0,"Chir03Ox-b05930.2"
1.30727214458106e-287,0.384764388229822,0.238,0.043,2.57009703624637e-283,"Chir07Ox-b34420.2"
3.40481435930721e-155,0.603281306900485,0.182,0.043,6.69386503039797e-151,"Chir04Ox-b25860.2"
0,0.697173129791362,0.3,0.044,0,"Chir07Ox-b19300.2"
0,0.550700235988599,0.256,0.044,0,"Chir07Ox-b21340.2"
0,0.484250098165101,0.364,0.045,0,"Chir01Ox-b29290.2"
0,0.840847242742988,0.308,0.045,0,"Chir02Ox-b20860.2"
0,0.620091303912099,0.403,0.046,0,"Chir04Ox-b11890.2"
0,1.34483009705122,0.456,0.046,0,"Chir05Ox-b02030.2"
5.39824800178913e-269,0.411839931310667,0.236,0.046,1.06129555715174e-264,"Chir05Ox-b28350.2"
0,0.390386895310621,0.264,0.047,0,"Chir06Ox-b33620.2"
0,0.371592581087226,0.346,0.047,0,"Chir07Ox-b25510.2"
0,0.425229563603707,0.257,0.048,0,"Chir02Ox-b00470.2"
1.79347670500889e-121,0.387002899706364,0.173,0.048,3.52597520204748e-117,"Chir05Ox-b15790.2"
0,0.843492055445384,0.465,0.049,0,"Chir01Ox-b40640.2"
0,0.297327401024438,0.301,0.049,0,"Chir07Ox-b25530.2"
4.99592859215235e-241,0.519715564926579,0.231,0.049,9.82199561217151e-237,"Chir01Ox-b09790.2"
1.67847195552904e-233,0.310295719796644,0.233,0.049,3.2998758645701e-229,"Chir01Ox-b23810.2"
1.82942077945687e-264,0.435574191576298,0.248,0.05,3.59664125241222e-260,"Chir03Ox-b12560.2"
1.45315865999448e-261,0.329585766342148,0.244,0.05,2.85690992554915e-257,"Chir03Ox-b06920.2"
1.6524781066377e-106,0.341355832704573,0.167,0.05,3.24877195764972e-102,"Chir03Ox-b02660.2"
0,0.671115186264184,0.299,0.051,0,"Chir05Ox-b02870.2"
6.77477805650279e-195,0.664278490323692,0.22,0.051,1.33192136590845e-190,"Chir04Ox-b21900.2"
4.94406835710825e-182,0.333486449505189,0.213,0.052,9.72003839007481e-178,"Chir01Ox-b00880.2"
0,0.903541644058194,0.32,0.053,0,"Chir08Ox-b13980.2"
4.40752505916844e-98,0.254404551960597,0.17,0.053,8.66519426632516e-94,"Chir04Ox-b28640.2"
5.08100159560119e-299,0.359280668315769,0.272,0.054,9.98924913695194e-295,"Chir05Ox-b17970.2"
1.38796257492185e-183,0.439341840374645,0.218,0.054,2.72873442229636e-179,"Chir07Ox-b01780.2"
1.14100223407957e-106,0.339574777120694,0.176,0.054,2.24321039220044e-102,"Chir07Ox-b33820.2"
0,0.811943272452755,0.301,0.055,0,"Chir06Ox-b10000.2"
0,1.1839627630719,0.464,0.055,0,"Chir07Ox-b11440.2"
0,0.5377905881941,0.352,0.055,0,"Chir07Ox-b35040.2"
2.21881975443658e-271,0.720737674453796,0.265,0.056,4.36219963722231e-267,"Chir08Ox-b27550.2"
0,0.392530606114394,0.317,0.057,0,"Chir01Ox-b43790.2"
0,1.37166346880516,0.453,0.057,0,"Chir04Ox-b26270.2"
1.08912524189557e-249,0.331821942698568,0.255,0.057,2.14122022556669e-245,"Chir05Ox-b12650.2"
0,2.90209506362146,0.488,0.058,0,"Chir05Ox-b14840.2"
2.19028911092201e-242,0.28670740653192,0.259,0.059,4.30610839207267e-238,"Chir07Ox-b00360.2"
8.93191855835629e-217,0.258979728103222,0.243,0.059,1.75601518857285e-212,"Chir03Ox-b16340.2"
8.26828176316105e-210,0.734577016085575,0.247,0.059,1.62554419463746e-205,"Chir01Ox-b40890.2"
1.16294081147997e-162,0.709935938074085,0.218,0.059,2.28634163536962e-158,"Chir07Ox-b35940.2"
0,0.593496151061083,0.472,0.061,0,"Chir02Ox-b14340.2"
3.00161149600765e-220,0.306238962670941,0.248,0.061,5.90116820115105e-216,"Chir07Ox-b05990.2"
5.31270996330585e-62,0.283652251594362,0.158,0.062,1.04447877878593e-57,"Chir05Ox-b05240.2"
0,0.632435330948551,0.326,0.063,0,"Chir03Ox-b20060.2"
0,0.689747858544109,0.388,0.063,0,"Chir03Ox-b35260.2"
1.58569571463934e-298,0.289428326708987,0.29,0.063,3.11747777498095e-294,"Chir04Ox-b15220.2"
0,1.13729048843889,0.441,0.064,0,"Chir02Ox-b27870.2"
0,0.812301024642868,0.481,0.064,0,"Chir03Ox-b01930.2"
0,0.568815177398839,0.331,0.064,0,"Chir06Ox-b08870.2"
1.18274175682613e-286,0.28695855028411,0.288,0.064,2.32527029392016e-282,"Chir01Ox-b14920.2"
4.07730189787526e-207,0.266844149457293,0.251,0.064,8.01597553122275e-203,"Chir06Ox-b14700.2"
0,0.879705445247451,0.482,0.065,0,"Chir02Ox-b12400.2"
0,0.320686194986593,0.3,0.065,0,"Chir04Ox-b05290.2"
0,0.48613833031122,0.367,0.065,0,"Chir04Ox-b20710.2"
0,0.842741497232041,0.53,0.065,0,"Chir05Ox-b14850.2"
1.64365496496423e-197,0.291150913163924,0.249,0.065,3.23142566111969e-193,"Chir06Ox-b24120.2"
5.31427320942737e-182,0.268492592327348,0.239,0.065,1.04478611297342e-177,"Chir06Ox-b02130.2"
0,0.513850941922442,0.305,0.066,0,"Chir02Ox-b23970.2"
0,1.25613509441102,0.44,0.066,0,"Chir08Ox-b25990.2"
5.24067629746594e-161,0.763431939041785,0.233,0.066,1.0303169600818e-156,"Chir03Ox-b31220.2"
