"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
3.96466957233029e-236,0.391060515263207,0.899,0.697,7.08962212924103e-232,"Chir02Ox-b05770.2"
0,0.737547642801271,0.944,0.7,0,"Chir04Ox-b16220.2"
7.32695401097083e-152,0.260372188823802,0.852,0.7,1.3102059162418e-147,"Chir06Ox-b07590.2"
9.07629327661264e-193,0.346877834295407,0.873,0.702,1.62302276372387e-188,"Chir02Ox-b23570.2"
1.59893852449357e-184,0.283242326627172,0.893,0.702,2.8592218694994e-180,"Chir02Ox-b06340.2"
3.60221853812656e-127,0.412605702809428,0.839,0.704,6.44148718987791e-123,"Chir03Ox-b28600.2"
3.66600045201626e-227,0.366702881182686,0.887,0.705,6.55554200829547e-223,"Chir06Ox-b00630.2"
2.90323343673422e-197,0.322509059176376,0.885,0.706,5.19156203156812e-193,"Chir04Ox-b04400.2"
7.85708218511047e-173,0.307067062044563,0.877,0.709,1.40500343634145e-168,"Chir07Ox-b23460.2"
4.9049795654766e-191,0.29284621102009,0.886,0.71,8.77108445898525e-187,"Chir03Ox-b33350.2"
3.02156659345709e-120,0.252377008850371,0.875,0.71,5.40316538241997e-116,"Chir05Ox-b03870.2"
1.7291823642191e-252,0.451040076884144,0.892,0.711,3.0921239036966e-248,"Chir02Ox-b09430.2"
0,0.775544235769039,0.955,0.716,0,"Chir02Ox-b21810.2"
9.02351295424147e-168,0.502750347130997,0.877,0.716,1.61358458647746e-163,"Chir06Ox-b22280.2"
2.53221908355006e-148,0.284441731217261,0.87,0.716,4.52811416520422e-144,"Chir06Ox-b10660.2"
8.48793534326894e-139,0.252077049497869,0.871,0.718,1.51781259808335e-134,"Chir03Ox-b09620.2"
3.12498188395515e-216,0.367623600306883,0.903,0.721,5.5880926048886e-212,"Chir08Ox-b19370.2"
4.0234999679694e-255,0.408722260882973,0.899,0.722,7.19482264272289e-251,"Chir02Ox-b20250.2"
3.10757221751935e-126,0.283537670572342,0.887,0.722,5.55696063936811e-122,"ChirMtOx-b01260.2"
1.38461948576211e-224,0.460444751404589,0.893,0.723,2.4759765644398e-220,"Chir01Ox-b12060.2"
9.74356112150896e-111,0.269816953373707,0.847,0.723,1.74234359974823e-106,"Chir06Ox-b32620.2"
1.54668284381568e-175,0.266429029640984,0.896,0.726,2.76577826131119e-171,"Chir04Ox-b13140.2"
7.91575637593809e-149,0.255398308329618,0.882,0.727,1.41549555514525e-144,"Chir07Ox-b21210.2"
5.64219675728312e-148,0.280486516277156,0.887,0.727,1.00893762413737e-143,"Chir06Ox-b18990.2"
8.84160067019576e-41,0.31205374023855,0.828,0.727,1.58105503184441e-36,"Chir06Ox-b07350.2"
8.78450302923821e-176,0.330302253390356,0.898,0.729,1.57084483168838e-171,"Chir04Ox-b17640.2"
7.73548060923141e-199,0.281928660930605,0.881,0.73,1.38325864254276e-194,"Chir05Ox-b02160.2"
1.1910510460226e-145,0.294397268137553,0.908,0.73,2.12983748049762e-141,"Chir05Ox-b22260.2"
1.22265377312644e-104,0.393028351541505,0.868,0.731,2.1863494771047e-100,"Chir04Ox-b16600.2"
1.02965748132743e-181,0.251332563704992,0.907,0.733,1.84123350810972e-177,"Chir07Ox-b27960.2"
9.78338212150445e-117,0.262814827558889,0.86,0.733,1.74946439096743e-112,"Chir08Ox-b14700.2"
1.34804812320516e-222,0.361567903574174,0.913,0.734,2.41057965391547e-218,"Chir08Ox-b02920.2"
1.20997627462296e-202,0.285790875766167,0.908,0.735,2.16367957428078e-198,"Chir08Ox-b17400.2"
3.60643878147049e-166,0.274553161241024,0.897,0.736,6.44903382902552e-162,"Chir01Ox-b12670.2"
4.67356172167366e-153,0.29181605735192,0.901,0.736,8.35726307069683e-149,"Chir08Ox-b01690.2"
3.90431893396991e-141,0.281155002343343,0.882,0.739,6.98170311772499e-137,"Chir03Ox-b12820.2"
3.00280222216944e-108,0.3253934908394,0.857,0.74,5.36961093368339e-104,"Chir05Ox-b16000.2"
2.51711587140332e-184,0.340470730246219,0.875,0.741,4.50110660124342e-180,"Chir01Ox-b17170.2"
1.20388347435184e-144,0.37755224165469,0.891,0.741,2.15278442883596e-140,"Chir08Ox-b02870.2"
1.44542420790834e-148,0.253440649859759,0.903,0.742,2.5847075685817e-144,"Chir04Ox-b04530.2"
0,0.48314241361405,0.938,0.743,0,"Chir04Ox-b22080.2"
2.69854093318578e-242,0.381817475749165,0.912,0.744,4.8255308967228e-238,"Chir01Ox-b34040.2"
2.03080284805006e-165,0.310113949527524,0.895,0.744,3.63148165288312e-161,"Chir04Ox-b27470.2"
1.64208313743815e-140,0.271012544172855,0.883,0.745,2.9363730663669e-136,"Chir08Ox-b17690.2"
1.18851626351812e-174,0.294698409316556,0.905,0.746,2.1253047824231e-170,"Chir02Ox-b01510.2"
0,0.598983961128221,0.972,0.747,0,"Chir01Ox-b10390.2"
3.20132687726295e-153,0.296826611567129,0.895,0.747,5.72461272192161e-149,"Chir07Ox-b36000.2"
7.92760184559069e-140,0.278706674004243,0.897,0.748,1.41761376202853e-135,"Chir05Ox-b23990.2"
1.21009921519431e-78,0.260358648521391,0.872,0.748,2.16389941661047e-74,"Chir07Ox-b25480.2"
1.53464663475432e-263,0.399461918438341,0.922,0.75,2.74425511226767e-259,"Chir03Ox-b20160.2"
2.29172710237683e-129,0.258276779869816,0.891,0.751,4.09806640447025e-125,"Chir03Ox-b05940.2"
3.91896313968908e-256,0.420130208010527,0.922,0.752,7.00788988639202e-252,"Chir07Ox-b37460.2"
2.85962457166526e-212,0.399124704823024,0.925,0.752,5.11358065905183e-208,"Chir04Ox-b03150.2"
1.08844051663909e-178,0.291348634370011,0.925,0.754,1.94634933185402e-174,"Chir08Ox-b27160.2"
3.12865865943427e-139,0.252145154843031,0.881,0.755,5.59466741480037e-135,"Chir01Ox-b00060.2"
2.2508757086726e-188,0.379540538786725,0.918,0.756,4.02501594224835e-184,"Chir02Ox-b20420.2"
3.06317722702614e-177,0.295493756139034,0.917,0.756,5.47757351736814e-173,"Chir02Ox-b19280.2"
4.23166880769199e-153,0.300506872898769,0.916,0.756,7.56707016191482e-149,"Chir03Ox-b25880.2"
1.38035478450016e-140,0.255423393061462,0.916,0.756,2.46835042564318e-136,"Chir07Ox-b29900.2"
5.14886640837929e-176,0.321424408129616,0.9,0.757,9.20720291146384e-172,"Chir07Ox-b32180.2"
3.99319403079198e-213,0.330840042253399,0.927,0.76,7.14062956586222e-209,"Chir03Ox-b03510.2"
1.2233093089021e-179,0.333459218211718,0.908,0.76,2.18752170617874e-175,"Chir05Ox-b26190.2"
2.19626440192573e-178,0.327784226187122,0.907,0.762,3.92736000352359e-174,"Chir03Ox-b11310.2"
5.4921025781373e-284,0.405205055845525,0.97,0.763,9.82097783022512e-280,"Chir07Ox-b33730.2"
1.09240639036834e-168,0.302456803451155,0.904,0.763,1.95344110725666e-164,"Chir08Ox-b17460.2"
2.22030404325845e-165,0.339876108335438,0.917,0.763,3.97034769015476e-161,"ChirPtOx-b00610.2"
1.99019960279005e-175,0.291834133680362,0.923,0.764,3.55887492970917e-171,"Chir08Ox-b25970.2"
2.03958120950925e-162,0.366728294412673,0.926,0.764,3.64717911884444e-158,"Chir03Ox-b14250.2"
7.54842751773209e-103,0.287154222509448,0.875,0.764,1.34980980872085e-98,"Chir08Ox-b15370.2"
8.11659891000063e-299,0.500651999690615,0.945,0.765,1.45141021708631e-294,"Chir03Ox-b20570.2"
2.46954187082067e-299,0.591548104767823,0.923,0.766,4.41603477340152e-295,"Chir01Ox-b23520.2"
6.79182336290672e-230,0.387693418336403,0.93,0.766,1.21451385375498e-225,"Chir05Ox-b28520.2"
1.94428589690412e-212,0.393436977848562,0.926,0.769,3.47677204084396e-208,"Chir01Ox-b03500.2"
2.98948359297287e-298,0.432526238782948,0.939,0.77,5.34579456095409e-294,"Chir01Ox-b34470.2"
8.12200342414452e-218,0.350487944532461,0.933,0.77,1.45237665230552e-213,"Chir08Ox-b12560.2"
1.89102371740508e-114,0.285637644254174,0.897,0.77,3.38152861146377e-110,"Chir08Ox-b19550.2"
2.5941851274647e-187,0.335907878123221,0.919,0.771,4.63892184493238e-183,"Chir04Ox-b13740.2"
2.5858570317994e-223,0.359449148401631,0.925,0.772,4.62402954426368e-219,"Chir06Ox-b18890.2"
9.82164951558624e-136,0.25728955164378,0.91,0.772,1.75630736637713e-131,"Chir05Ox-b01470.2"
2.62234498515838e-129,0.277195498888677,0.891,0.772,4.68927730246021e-125,"Chir03Ox-b22270.2"
2.32880813671413e-218,0.35040331579271,0.933,0.774,4.1643747100722e-214,"Chir06Ox-b20510.2"
1.23993743544658e-141,0.294387838707466,0.902,0.775,2.21725612206557e-137,"Chir01Ox-b14370.2"
6.14682146963106e-117,0.255122544595626,0.901,0.775,1.09917461519943e-112,"Chir04Ox-b08540.2"
3.08711036639941e-217,0.410972872880452,0.936,0.777,5.52037075719542e-213,"Chir03Ox-b19290.2"
7.46868977409852e-172,0.31380037750064,0.919,0.777,1.3355511054043e-167,"Chir02Ox-b09690.2"
8.63288658320416e-128,0.262938924305955,0.917,0.777,1.54373277880857e-123,"Chir06Ox-b30240.2"
2.07779316882718e-132,0.2769487905571,0.904,0.778,3.71550974449677e-128,"Chir06Ox-b01080.2"
0,0.461331205274708,0.939,0.779,0,"Chir08Ox-b20110.2"
1.72093373754278e-156,0.279701650231363,0.932,0.781,3.077373709474e-152,"Chir03Ox-b10270.2"
2.57669484278151e-151,0.30722033356756,0.917,0.783,4.6076457178619e-147,"Chir01Ox-b14280.2"
5.09310745892999e-185,0.297151020359074,0.929,0.785,9.10749475805861e-181,"Chir01Ox-b39710.2"
0,0.926847423810157,0.963,0.787,0,"Chir01Ox-b08930.2"
1.50573032689411e-305,0.479989309279749,0.944,0.787,2.69254697055204e-301,"Chir04Ox-b10900.2"
4.21831453649303e-152,0.305090777466018,0.925,0.787,7.54319005415683e-148,"Chir03Ox-b23870.2"
2.95373868611916e-144,0.285749593608146,0.925,0.787,5.28187551851827e-140,"Chir05Ox-b20820.2"
2.4067411556051e-161,0.308257865388311,0.925,0.788,4.30373453445304e-157,"Chir08Ox-b14180.2"
1.02206846886501e-173,0.324704003424389,0.927,0.789,1.8276628360244e-169,"Chir04Ox-b31000.2"
1.89734886534885e-121,0.270357002212415,0.884,0.789,3.39283924101681e-117,"Chir02Ox-b24160.2"
1.18952729642834e-186,0.34447132214985,0.922,0.79,2.12711271147315e-182,"Chir01Ox-b38910.2"
1.52002996203488e-137,0.258129427047968,0.924,0.79,2.71811757811078e-133,"Chir06Ox-b33270.2"
4.20251572364478e-264,0.392915603643901,0.949,0.791,7.5149386170216e-260,"Chir05Ox-b13390.2"
1.26537485901883e-183,0.357304393822691,0.946,0.791,2.26274332289748e-179,"Chir06Ox-b19900.2"
1.22068206530485e-132,0.306251432422586,0.882,0.791,2.18282366917813e-128,"Chir01Ox-b43880.2"
3.21573574551182e-107,0.257141606884606,0.905,0.791,5.75037866012423e-103,"Chir04Ox-b00330.2"
0,0.541738631820961,0.976,0.792,0,"Chir03Ox-b27670.2"
0,0.493419639960682,0.955,0.793,0,"Chir08Ox-b19380.2"
1.87501584865545e-168,0.301967331657741,0.94,0.793,3.35290334056568e-164,"Chir01Ox-b21340.2"
6.2530267340744e-112,0.335478748569487,0.912,0.793,1.11816624058718e-107,"Chir06Ox-b08340.2"
3.99409433301007e-140,0.278994938106162,0.929,0.795,7.14223948628861e-136,"Chir03Ox-b03930.2"
