"","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","gene_ID"
"Chir04Ox-b21990.2",0,1.02627418184347,0.337,0.027,0,"Chir04Ox-b21990.2"
"Chir07Ox-b31740.2",0,0.503709742153689,0.398,0.028,0,"Chir07Ox-b31740.2"
"Chir07Ox-b34060.2",0,0.337003020351604,0.314,0.028,0,"Chir07Ox-b34060.2"
"Chir01Ox-b31710.2",0,0.77526044031413,0.505,0.029,0,"Chir01Ox-b31710.2"
"Chir01Ox-b37770.2",0,0.851391268996279,0.353,0.029,0,"Chir01Ox-b37770.2"
"Chir02Ox-b11260.2",0,0.322974127602252,0.242,0.029,0,"Chir02Ox-b11260.2"
"Chir04Ox-b15990.2",0,0.299892006023699,0.209,0.029,0,"Chir04Ox-b15990.2"
"Chir05Ox-b13360.2",0,0.61814988450069,0.392,0.029,0,"Chir05Ox-b13360.2"
"Chir06Ox-b37740.2",0,0.377654909816416,0.283,0.029,0,"Chir06Ox-b37740.2"
"Chir01Ox-b08900.2",0,1.77579451526504,0.226,0.03,0,"Chir01Ox-b08900.2"
"Chir04Ox-b21270.2",0,0.431626522463049,0.298,0.03,0,"Chir04Ox-b21270.2"
"Chir07Ox-b15060.2",0,0.57132312283485,0.289,0.03,0,"Chir07Ox-b15060.2"
"Chir01Ox-b16410.2",0,0.557666575961977,0.228,0.031,0,"Chir01Ox-b16410.2"
"Chir03Ox-b10860.2",0,0.578195378321353,0.258,0.031,0,"Chir03Ox-b10860.2"
"Chir04Ox-b14660.2",0,0.380635244782639,0.367,0.031,0,"Chir04Ox-b14660.2"
"Chir07Ox-b02340.2",0,0.299114270643082,0.295,0.031,0,"Chir07Ox-b02340.2"
"Chir01Ox-b00010.2",0,0.731700746044214,0.458,0.032,0,"Chir01Ox-b00010.2"
"Chir01Ox-b25300.2",0,0.343774407552664,0.263,0.032,0,"Chir01Ox-b25300.2"
"Chir03Ox-b07970.2",0,0.695586264725434,0.336,0.032,0,"Chir03Ox-b07970.2"
"Chir06Ox-b05170.2",0,1.73745600216841,0.387,0.032,0,"Chir06Ox-b05170.2"
"Chir08Ox-b06650.2",0,0.436808258520588,0.358,0.032,0,"Chir08Ox-b06650.2"
"Chir02Ox-b24270.2",0,0.548983716305997,0.381,0.033,0,"Chir02Ox-b24270.2"
"Chir05Ox-b17990.2",0,0.320954670538315,0.323,0.033,0,"Chir05Ox-b17990.2"
"Chir08Ox-b09440.2",0,0.361260885535274,0.291,0.033,0,"Chir08Ox-b09440.2"
"Chir01Ox-b05280.2",0,0.416965719170768,0.232,0.034,0,"Chir01Ox-b05280.2"
"Chir04Ox-b21260.2",0,0.753786831782878,0.312,0.034,0,"Chir04Ox-b21260.2"
"Chir07Ox-b15100.2",0,0.383421649330003,0.34,0.034,0,"Chir07Ox-b15100.2"
"Chir02Ox-b25190.2",0,0.409798358507337,0.33,0.035,0,"Chir02Ox-b25190.2"
"Chir04Ox-b01250.2",0,0.525432993676575,0.438,0.035,0,"Chir04Ox-b01250.2"
"Chir05Ox-b20690.2",0,0.47498973557651,0.421,0.035,0,"Chir05Ox-b20690.2"
"Chir07Ox-b10310.2",0,0.492557966931265,0.21,0.035,0,"Chir07Ox-b10310.2"
"Chir02Ox-b12640.2",0,0.444816869338413,0.359,0.036,0,"Chir02Ox-b12640.2"
"Chir07Ox-b33760.2",0,0.710142788540314,0.468,0.036,0,"Chir07Ox-b33760.2"
"Chir02Ox-b20780.2",5.09054289808878e-85,0.404438420764539,0.101,0.036,1.00080073376425e-80,"Chir02Ox-b20780.2"
"Chir01Ox-b22670.2",0,0.48759079795401,0.309,0.037,0,"Chir01Ox-b22670.2"
"Chir01Ox-b33150.2",0,0.634570499387471,0.553,0.037,0,"Chir01Ox-b33150.2"
"Chir01Ox-b33730.2",0,0.264990837580377,0.176,0.037,0,"Chir01Ox-b33730.2"
"Chir02Ox-b25940.2",0,0.518713352242286,0.358,0.038,0,"Chir02Ox-b25940.2"
"Chir08Ox-b17320.2",0,0.393863022993544,0.402,0.038,0,"Chir08Ox-b17320.2"
"Chir01Ox-b16530.2",0,0.281128917906407,0.251,0.039,0,"Chir01Ox-b16530.2"
"Chir07Ox-b10470.2",0,0.387917112844199,0.253,0.039,0,"Chir07Ox-b10470.2"
"Chir01Ox-b28890.2",5.7971937143688e-284,0.267753779117627,0.173,0.039,1.13972828424491e-279,"Chir01Ox-b28890.2"
"Chir05Ox-b00300.2",0,0.428796565062996,0.334,0.04,0,"Chir05Ox-b00300.2"
"Chir05Ox-b09500.2",0,1.01402761313309,0.455,0.04,0,"Chir05Ox-b09500.2"
"Chir06Ox-b21610.2",0,1.47712313376372,0.668,0.04,0,"Chir06Ox-b21610.2"
"Chir05Ox-b26010.2",0,0.307377256450365,0.341,0.041,0,"Chir05Ox-b26010.2"
"Chir06Ox-b26070.2",0,0.473301117637355,0.434,0.041,0,"Chir06Ox-b26070.2"
"Chir07Ox-b01020.2",0,0.429345316607178,0.391,0.041,0,"Chir07Ox-b01020.2"
"Chir07Ox-b36850.2",0,0.259423615264729,0.207,0.041,0,"Chir07Ox-b36850.2"
"Chir01Ox-b23810.2",1.31050282182333e-253,0.25408610081051,0.168,0.041,2.57644854770467e-249,"Chir01Ox-b23810.2"
"Chir01Ox-b16770.2",0,0.345900368376253,0.36,0.042,0,"Chir01Ox-b16770.2"
"Chir05Ox-b16920.2",0,1.96015732989109,0.217,0.042,0,"Chir05Ox-b16920.2"
"Chir07Ox-b14210.2",0,1.95435113145654,0.539,0.043,0,"Chir07Ox-b14210.2"
"Chir03Ox-b02160.2",0,0.387753999082519,0.278,0.044,0,"Chir03Ox-b02160.2"
"Chir04Ox-b23000.2",0,0.323094657417899,0.23,0.044,0,"Chir04Ox-b23000.2"
"Chir07Ox-b23930.2",0,0.455749324759875,0.422,0.044,0,"Chir07Ox-b23930.2"
"Chir01Ox-b43670.2",0,1.27631751814167,0.585,0.045,0,"Chir01Ox-b43670.2"
"Chir02Ox-b14960.2",0,0.320312766267007,0.233,0.045,0,"Chir02Ox-b14960.2"
"Chir02Ox-b20610.2",0,1.0479871308527,0.474,0.046,0,"Chir02Ox-b20610.2"
"Chir07Ox-b24740.2",0,0.258159968561612,0.217,0.046,0,"Chir07Ox-b24740.2"
"Chir03Ox-b03470.2",0,0.84408754276873,0.602,0.047,0,"Chir03Ox-b03470.2"
"Chir07Ox-b15110.2",0,0.561742376574359,0.321,0.047,0,"Chir07Ox-b15110.2"
"Chir01Ox-b22640.2",0,0.854676269743174,0.347,0.048,0,"Chir01Ox-b22640.2"
"Chir03Ox-b26570.2",0,0.801137363652501,0.42,0.048,0,"Chir03Ox-b26570.2"
"Chir04Ox-b30440.2",0,0.451417725390445,0.269,0.048,0,"Chir04Ox-b30440.2"
"Chir07Ox-b25700.2",1.37083841571129e-113,0.488543322142273,0.132,0.048,2.6950683252884e-109,"Chir07Ox-b25700.2"
"Chir03Ox-b19180.2",0,0.280406470769956,0.31,0.049,0,"Chir03Ox-b19180.2"
"Chir03Ox-b20860.2",0,0.425589848582092,0.289,0.049,0,"Chir03Ox-b20860.2"
"Chir07Ox-b04790.2",0,0.4946301980371,0.386,0.049,0,"Chir07Ox-b04790.2"
"Chir02Ox-b22510.2",0,0.430474724887045,0.352,0.05,0,"Chir02Ox-b22510.2"
"Chir04Ox-b24360.2",0,0.439743335105857,0.412,0.05,0,"Chir04Ox-b24360.2"
"Chir06Ox-b24060.2",0,1.02718486500207,0.557,0.05,0,"Chir06Ox-b24060.2"
"Chir07Ox-b23030.2",0,0.421943800691846,0.416,0.05,0,"Chir07Ox-b23030.2"
"Chir01Ox-b23320.2",0,0.556602805172387,0.482,0.051,0,"Chir01Ox-b23320.2"
"Chir04Ox-b18640.2",0,0.335983342271496,0.351,0.051,0,"Chir04Ox-b18640.2"
"Chir01Ox-b24450.2",3.22681395959912e-223,0.330724538187369,0.176,0.051,6.34391624457187e-219,"Chir01Ox-b24450.2"
"Chir07Ox-b25450.2",0,0.324266736473675,0.332,0.052,0,"Chir07Ox-b25450.2"
"Chir01Ox-b05360.2",0,0.765492102115319,0.52,0.053,0,"Chir01Ox-b05360.2"
"Chir02Ox-b03080.2",0,0.412001831866621,0.219,0.053,0,"Chir02Ox-b03080.2"
"Chir07Ox-b12250.2",0,0.485317394196309,0.389,0.053,0,"Chir07Ox-b12250.2"
"Chir07Ox-b20660.2",0,2.55959764970139,0.604,0.053,0,"Chir07Ox-b20660.2"
"Chir01Ox-b04190.2",0,0.902709081733049,0.441,0.054,0,"Chir01Ox-b04190.2"
"Chir06Ox-b24990.2",0,0.563924048073093,0.522,0.054,0,"Chir06Ox-b24990.2"
"Chir01Ox-b24710.2",0,0.377865562909481,0.216,0.055,0,"Chir01Ox-b24710.2"
"Chir03Ox-b34040.2",0,0.50036834394766,0.322,0.056,0,"Chir03Ox-b34040.2"
"Chir05Ox-b21050.2",0,0.630576024672459,0.521,0.056,0,"Chir05Ox-b21050.2"
"Chir06Ox-b13490.2",0,1.42275973564666,0.636,0.056,0,"Chir06Ox-b13490.2"
"Chir02Ox-b01960.2",0,0.320007555674103,0.269,0.057,0,"Chir02Ox-b01960.2"
"Chir07Ox-b15850.2",0,0.527513941880683,0.405,0.057,0,"Chir07Ox-b15850.2"
"Chir01Ox-b07190.2",0,0.57828373011123,0.495,0.058,0,"Chir01Ox-b07190.2"
"Chir01Ox-b32940.2",0,0.74397912872877,0.6,0.058,0,"Chir01Ox-b32940.2"
"Chir04Ox-b11590.2",0,0.468852181507937,0.376,0.058,0,"Chir04Ox-b11590.2"
"Chir05Ox-b00470.2",0,0.362770603983599,0.388,0.058,0,"Chir05Ox-b00470.2"
"Chir02Ox-b06050.2",0,0.659803853768102,0.479,0.059,0,"Chir02Ox-b06050.2"
"Chir02Ox-b17080.2",0,0.334848922299865,0.348,0.059,0,"Chir02Ox-b17080.2"
"Chir03Ox-b16230.2",0,2.64492487517993,0.436,0.059,0,"Chir03Ox-b16230.2"
"Chir06Ox-b33100.2",0,0.538422013848267,0.486,0.059,0,"Chir06Ox-b33100.2"
"Chir04Ox-b07440.2",0,0.422930721065064,0.423,0.06,0,"Chir04Ox-b07440.2"
"Chir06Ox-b01920.2",0,0.439415115384812,0.253,0.06,0,"Chir06Ox-b01920.2"
"Chir07Ox-b00350.2",0,1.15548575655976,0.619,0.06,0,"Chir07Ox-b00350.2"
"Chir01Ox-b15010.2",7.79924957126338e-298,0.548876013557174,0.224,0.06,1.53333246571038e-293,"Chir01Ox-b15010.2"
"Chir01Ox-b28260.2",0,0.744807328645257,0.579,0.061,0,"Chir01Ox-b28260.2"
"Chir02Ox-b10000.2",0,0.463590236334082,0.479,0.061,0,"Chir02Ox-b10000.2"
"Chir03Ox-b14050.2",2.81555489045144e-257,0.502410114514652,0.206,0.061,5.53538091462753e-253,"Chir03Ox-b14050.2"
"Chir02Ox-b17470.2",0,0.440345439640124,0.452,0.062,0,"Chir02Ox-b17470.2"
"Chir05Ox-b03620.2",0,0.2629422383559,0.314,0.062,0,"Chir05Ox-b03620.2"
"Chir06Ox-b17250.2",0,1.62695134055773,0.648,0.062,0,"Chir06Ox-b17250.2"
"Chir05Ox-b15810.2",0,1.19610367741964,0.753,0.063,0,"Chir05Ox-b15810.2"
"Chir07Ox-b15930.2",0,0.648035613042292,0.492,0.064,0,"Chir07Ox-b15930.2"
"Chir08Ox-b13980.2",1.97074106821325e-20,0.301288545893522,0.1,0.064,3.87447694010725e-16,"Chir08Ox-b13980.2"
"Chir02Ox-b22440.2",0,0.718335313563423,0.336,0.065,0,"Chir02Ox-b22440.2"
"Chir02Ox-b25240.2",0,0.756823340365421,0.611,0.065,0,"Chir02Ox-b25240.2"
"Chir06Ox-b15490.2",2.23593487070667e-284,0.266912486526822,0.222,0.065,4.3958479558093e-280,"Chir06Ox-b15490.2"
"Chir01Ox-b40390.2",0,0.790843664946647,0.635,0.066,0,"Chir01Ox-b40390.2"
"Chir07Ox-b02150.2",1.1502221164e-304,0.609898192207715,0.231,0.066,2.26133668084239e-300,"Chir07Ox-b02150.2"
"Chir01Ox-b24250.2",0,0.371005616433602,0.255,0.067,0,"Chir01Ox-b24250.2"
"Chir02Ox-b13740.2",0,0.317575300451401,0.348,0.067,0,"Chir02Ox-b13740.2"
"Chir03Ox-b08480.2",0,3.42020753512271,0.299,0.067,0,"Chir03Ox-b08480.2"
"Chir07Ox-b00480.2",0,0.463784338529745,0.262,0.067,0,"Chir07Ox-b00480.2"
"Chir01Ox-b18000.2",0,0.747382950612587,0.609,0.068,0,"Chir01Ox-b18000.2"
"Chir03Ox-b08720.2",0,0.439023401459122,0.269,0.068,0,"Chir03Ox-b08720.2"
"Chir04Ox-b15060.2",0,0.316884262828261,0.26,0.068,0,"Chir04Ox-b15060.2"
"Chir04Ox-b21810.2",0,0.78148604506717,0.617,0.068,0,"Chir04Ox-b21810.2"
"Chir05Ox-b20670.2",0,0.719216502854751,0.482,0.069,0,"Chir05Ox-b20670.2"
"Chir06Ox-b37810.2",0,1.54573749674956,0.692,0.069,0,"Chir06Ox-b37810.2"
"Chir02Ox-b23750.2",0,0.626769917337371,0.554,0.07,0,"Chir02Ox-b23750.2"
"Chir01Ox-b03330.2",0,0.43756082718554,0.321,0.072,0,"Chir01Ox-b03330.2"
"Chir01Ox-b22060.2",0,0.403015305143914,0.398,0.072,0,"Chir01Ox-b22060.2"
"Chir05Ox-b12470.2",0,0.98089522873358,0.68,0.072,0,"Chir05Ox-b12470.2"
"Chir06Ox-b20720.2",0,1.01466562830791,0.742,0.072,0,"Chir06Ox-b20720.2"
"Chir08Ox-b00630.2",0,0.461921263581519,0.402,0.072,0,"Chir08Ox-b00630.2"
"Chir03Ox-b03530.2",0,1.79728698135844,0.807,0.073,0,"Chir03Ox-b03530.2"
"Chir06Ox-b18750.2",0,1.05421904203804,0.693,0.073,0,"Chir06Ox-b18750.2"
"Chir06Ox-b02260.2",0,0.50148465182649,0.437,0.075,0,"Chir06Ox-b02260.2"
"Chir01Ox-b00640.2",0,0.678790338635722,0.619,0.076,0,"Chir01Ox-b00640.2"
"Chir02Ox-b00160.2",0,0.906102105977269,0.696,0.076,0,"Chir02Ox-b00160.2"
"Chir04Ox-b23240.2",0,1.44571757237794,0.767,0.077,0,"Chir04Ox-b23240.2"
"Chir08Ox-b29730.2",0,0.489620567694958,0.329,0.077,0,"Chir08Ox-b29730.2"
"Chir04Ox-b14620.2",0,1.91367863891776,0.827,0.078,0,"Chir04Ox-b14620.2"
"Chir06Ox-b02300.2",0,0.868769139678763,0.662,0.078,0,"Chir06Ox-b02300.2"
"Chir06Ox-b37150.2",0,0.85846531281262,0.592,0.078,0,"Chir06Ox-b37150.2"
"Chir01Ox-b35440.2",0,1.37461064677904,0.815,0.079,0,"Chir01Ox-b35440.2"
"Chir05Ox-b02590.2",0,0.293460714926881,0.343,0.079,0,"Chir05Ox-b02590.2"
"Chir06Ox-b00960.2",0,0.888274358878031,0.703,0.08,0,"Chir06Ox-b00960.2"
"Chir06Ox-b14130.2",0,2.01701840733307,0.85,0.082,0,"Chir06Ox-b14130.2"
"Chir01Ox-b01160.2",0,1.23921808628583,0.73,0.083,0,"Chir01Ox-b01160.2"
"Chir03Ox-b29260.2",0,1.47829662892821,0.798,0.083,0,"Chir03Ox-b29260.2"
"Chir04Ox-b19740.2",0,0.311917828872113,0.35,0.083,0,"Chir04Ox-b19740.2"
"Chir04Ox-b29030.2",0,0.738818295791741,0.566,0.084,0,"Chir04Ox-b29030.2"
"Chir03Ox-b04520.2",0,1.58691375889373,0.745,0.085,0,"Chir03Ox-b04520.2"
"Chir01Ox-b22090.2",0,0.446063697872951,0.306,0.086,0,"Chir01Ox-b22090.2"
"Chir06Ox-b00480.2",0,0.60588231313149,0.56,0.086,0,"Chir06Ox-b00480.2"
"Chir04Ox-b23380.2",4.0678982383635e-292,0.295425296215892,0.262,0.086,7.99748793662265e-288,"Chir04Ox-b23380.2"
"Chir03Ox-b32920.2",0,0.29131501429212,0.302,0.087,0,"Chir03Ox-b32920.2"
"Chir05Ox-b06840.2",0,1.40549808664711,0.774,0.087,0,"Chir05Ox-b06840.2"
"Chir07Ox-b00280.2",0,0.922274174285562,0.687,0.087,0,"Chir07Ox-b00280.2"
"Chir07Ox-b02260.2",0,0.456888440957805,0.341,0.087,0,"Chir07Ox-b02260.2"
"Chir08Ox-b11240.2",0,0.377042535223758,0.419,0.087,0,"Chir08Ox-b11240.2"
"Chir08Ox-b23780.2",0,0.372416992600458,0.321,0.087,0,"Chir08Ox-b23780.2"
"Chir01Ox-b04350.2",0,1.29675097822377,0.772,0.088,0,"Chir01Ox-b04350.2"
"Chir01Ox-b36120.2",0,1.0168052828508,0.782,0.088,0,"Chir01Ox-b36120.2"
"Chir05Ox-b07000.2",0,1.11013692273696,0.544,0.088,0,"Chir05Ox-b07000.2"
"Chir05Ox-b27250.2",0,0.64450503772273,0.543,0.088,0,"Chir05Ox-b27250.2"
"Chir04Ox-b17970.2",0,0.614092338030921,0.493,0.089,0,"Chir04Ox-b17970.2"
"Chir01Ox-b05720.2",0,2.0102020032008,0.754,0.09,0,"Chir01Ox-b05720.2"
"Chir06Ox-b03000.2",0,0.702229463168043,0.276,0.09,0,"Chir06Ox-b03000.2"
"Chir06Ox-b26800.2",2.93680583499234e-23,0.519913685361106,0.135,0.09,5.77376027159494e-19,"Chir06Ox-b26800.2"
"Chir01Ox-b04460.2",0,1.00837959183328,0.781,0.092,0,"Chir01Ox-b04460.2"
"Chir03Ox-b13230.2",0,0.71312037229367,0.34,0.092,0,"Chir03Ox-b13230.2"
"Chir03Ox-b24710.2",0,2.24076641803794,0.668,0.092,0,"Chir03Ox-b24710.2"
"Chir04Ox-b17390.2",0,0.670827674680392,0.355,0.092,0,"Chir04Ox-b17390.2"
"Chir05Ox-b26930.2",0,0.538371496898256,0.47,0.092,0,"Chir05Ox-b26930.2"
"Chir08Ox-b00500.2",0,0.578530150944533,0.424,0.092,0,"Chir08Ox-b00500.2"
"Chir06Ox-b30740.2",2.63962052521221e-205,0.269939029318383,0.239,0.092,5.18949395256721e-201,"Chir06Ox-b30740.2"
"Chir01Ox-b31820.2",0,0.409111799767753,0.405,0.093,0,"Chir01Ox-b31820.2"
"Chir03Ox-b27150.2",0,2.57977518550798,0.349,0.093,0,"Chir03Ox-b27150.2"
"Chir04Ox-b28250.2",8.87059218540173e-292,0.454970331501577,0.273,0.093,1.74395842364998e-287,"Chir04Ox-b28250.2"
"Chir03Ox-b16150.2",0,2.47589207382651,0.891,0.094,0,"Chir03Ox-b16150.2"
"Chir07Ox-b27600.2",0,0.547281274728341,0.53,0.095,0,"Chir07Ox-b27600.2"
"Chir08Ox-b04440.2",0,1.19074904589752,0.827,0.097,0,"Chir08Ox-b04440.2"
"Chir01Ox-b00700.2",1.47285855363951e-243,0.258314208609818,0.273,0.097,2.89563991645527e-239,"Chir01Ox-b00700.2"
"Chir07Ox-b30550.2",0,1.87378578765207,0.874,0.098,0,"Chir07Ox-b30550.2"
"Chir01Ox-b25150.2",0,0.4061690261386,0.316,0.099,0,"Chir01Ox-b25150.2"
"Chir04Ox-b21770.2",0,0.404781058214381,0.341,0.099,0,"Chir04Ox-b21770.2"
"Chir07Ox-b12070.2",0,1.75355928162931,0.847,0.099,0,"Chir07Ox-b12070.2"
"Chir01Ox-b17920.2",0,0.752076764077761,0.659,0.1,0,"Chir01Ox-b17920.2"
"Chir02Ox-b25630.2",0,1.35383388362533,0.741,0.1,0,"Chir02Ox-b25630.2"
"Chir03Ox-b19010.2",0,0.271967888977653,0.351,0.1,0,"Chir03Ox-b19010.2"
"Chir05Ox-b20520.2",0,0.371695599206153,0.318,0.1,0,"Chir05Ox-b20520.2"
"Chir05Ox-b25270.2",0,0.347555153830616,0.41,0.1,0,"Chir05Ox-b25270.2"
"Chir01Ox-b09800.2",1.03184840751806e-216,0.279905265072017,0.257,0.1,2.0286139691805e-212,"Chir01Ox-b09800.2"
"Chir04Ox-b27290.2",0,1.4595987812285,0.789,0.102,0,"Chir04Ox-b27290.2"
"Chir05Ox-b01690.2",0,2.33309802755589,0.885,0.102,0,"Chir05Ox-b01690.2"
"Chir05Ox-b22010.2",0,1.33644702172935,0.658,0.102,0,"Chir05Ox-b22010.2"
"Chir07Ox-b18410.2",0,1.48116142230605,0.885,0.102,0,"Chir07Ox-b18410.2"
"Chir01Ox-b38370.2",0,1.67294923597763,0.891,0.104,0,"Chir01Ox-b38370.2"
"Chir03Ox-b16140.2",0,2.23589757310544,0.901,0.105,0,"Chir03Ox-b16140.2"
"Chir05Ox-b14960.2",0,0.375439027340568,0.451,0.106,0,"Chir05Ox-b14960.2"
"Chir06Ox-b02270.2",0,1.9982235703726,0.873,0.106,0,"Chir06Ox-b02270.2"
"Chir07Ox-b18260.2",0,0.987145291524867,0.704,0.106,0,"Chir07Ox-b18260.2"
"Chir02Ox-b21380.2",0,0.490494038328494,0.467,0.108,0,"Chir02Ox-b21380.2"
"Chir02Ox-b22640.2",0,1.06975378307044,0.715,0.108,0,"Chir02Ox-b22640.2"
"Chir05Ox-b07480.2",0,1.80673316632404,0.889,0.109,0,"Chir05Ox-b07480.2"
"Chir03Ox-b20330.2",0,2.89603113812336,0.805,0.11,0,"Chir03Ox-b20330.2"
"Chir01Ox-b17290.2",0,1.83775590665929,0.904,0.111,0,"Chir01Ox-b17290.2"
"Chir03Ox-b09670.2",0,0.784318729682438,0.503,0.112,0,"Chir03Ox-b09670.2"
"Chir06Ox-b36720.2",0,0.793727636921388,0.472,0.112,0,"Chir06Ox-b36720.2"
"Chir01Ox-b11470.2",0,2.22142085486333,0.878,0.114,0,"Chir01Ox-b11470.2"
"Chir07Ox-b27740.2",0,0.772667865871279,0.583,0.114,0,"Chir07Ox-b27740.2"
"Chir05Ox-b15880.2",0,0.674207303711344,0.508,0.117,0,"Chir05Ox-b15880.2"
